step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.546394402491964,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.776396575416609,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.342736310978468,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.795921197523683,0,0.0,1.0,0,0.0,0.9559349807949443,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.724979868932554,0,0.0,1.0,0,0.0,0.9765423422037143,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9809726605968628,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,12.196903868080666,0,0.0,1.0,0,0.0,0.9550743954167128,0,0.0,1.0,0,0.0,0.972566489476343,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.951152192005686,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9559349807949443,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,12.026259088835397,0,0.0,1.0,0,0.0,0.8943239181435819,0,0.0,1.0,0,0.0,0.9429449906983308,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9269961203116129,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9765423422037143,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,11.988048588237046,0,0.0,1.0,0,0.0,0.870409168225715,0,0.0,0.9778349990285202,0,0.0,0.8751488606056272,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.881054129466916,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9800931491418537,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9652141361284828,0,0.0
45.0,1,2.0,0.02857142857142857,11.984007233034868,0,0.0,1.0,0,0.0,0.8748676488471226,0,0.0,0.9472108725840315,1,2.0,0.8303758706574211,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8956208204644268,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.918590337264248,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9438042715117301,1,2.0
