step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.375469802137873,0,0.0,0.9154185683110291,0,0.0
10.0,0,0.0,0.0,12.109219267139757,0,0.0,0.8960399651723449,0,0.0
15.0,5,9.0,0.375,8.002097622593496,5,9.0,0.5703967125241768,5,9.0
20.0,9,49.0,2.0416666666666665,7.011477704492653,9,49.0,0.47559902374640506,9,49.0
25.0,15,107.0,3.057142857142857,5.67385183712541,15,107.0,0.366403446613194,15,107.0
30.0,20,204.0,6.0,4.805392037725436,20,204.0,0.318973359284374,20,204.0
35.0,26,315.0,7.325581395348837,3.885611527020242,26,315.0,0.2386821923404895,26,315.0
40.0,30,465.0,10.333333333333334,3.3783617427791137,30,465.0,0.201830104661045,30,465.0
45.0,37,632.0,12.392156862745098,2.8204507203883984,37,632.0,0.17972770828523843,37,632.0
50.0,40,827.0,15.60377358490566,2.458436454057874,40,827.0,0.15296918083510722,40,827.0
55.0,46,1041.0,17.35,2.3631049933684527,46,1041.0,0.1452257651051991,46,1041.0
60.0,51,1284.0,20.0625,1.9056920107247324,51,1284.0,0.11423486314997583,51,1284.0
65.0,56,1560.0,22.285714285714285,2.2091807995758805,56,1560.0,0.13563025112503743,56,1560.0
70.0,61,1850.0,25.694444444444443,1.3036316233206895,61,1850.0,0.06955104447420894,61,1850.0
75.0,65,2169.0,27.1125,1.8576907661593012,65,2169.0,0.11600787550854186,65,2169.0
80.0,70,2508.0,30.585365853658537,1.1784866442370105,70,2508.0,0.060188213132367094,70,2508.0
85.0,76,2880.0,33.10344827586207,1.233789210630289,76,2880.0,0.06427101464965917,76,2880.0
90.0,83,3278.0,36.422222222222224,0.8519186680139167,83,3278.0,0.04013750812474771,83,3278.0
95.0,85,3701.0,38.95789473684211,0.7038159795728264,85,3701.0,0.03223251761632764,85,3701.0
100.0,91,4147.0,42.316326530612244,0.7050529146860626,91,4147.0,0.044284715316683515,91,4147.0
105.0,93,4608.0,46.08,0.5473609479315262,93,4608.0,0.023171999541083767,93,4608.0
