step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.439738509488024,0,0.0,0.910226951287337,0,0.0
10.0,0,0.0,0.0,13.026893400066463,0,0.0,0.8602279607876703,0,0.0
15.0,5,8.0,0.3333333333333333,8.25887360554218,5,8.0,0.5566695063003732,5,8.0
20.0,8,47.0,2.1363636363636362,7.689947947438722,8,47.0,0.5444650159197411,8,47.0
25.0,11,92.0,2.787878787878788,6.518786763477777,11,92.0,0.42119323380548085,11,92.0
30.0,18,171.0,5.34375,4.98144474381831,18,171.0,0.32591319208380937,18,171.0
35.0,23,269.0,6.725,4.353618289511636,23,269.0,0.29448115486767074,23,269.0
40.0,28,401.0,9.547619047619047,3.522033100999943,28,401.0,0.2312652189500656,28,401.0
45.0,34,553.0,11.520833333333334,2.781713138008726,34,553.0,0.20163633489249344,34,553.0
50.0,38,736.0,14.431372549019608,2.747457460692978,38,736.0,0.17809502770954,38,736.0
55.0,44,937.0,16.155172413793103,2.460850371927671,44,937.0,0.1555329268461902,44,937.0
60.0,48,1170.0,18.571428571428573,2.31525540412921,48,1170.0,0.12079704613722016,48,1170.0
65.0,54,1427.0,20.985294117647058,2.2875868784065054,54,1427.0,0.13931208987042296,54,1427.0
70.0,59,1712.0,24.457142857142856,1.2684579854854234,59,1712.0,0.08486340974908375,59,1712.0
75.0,64,2025.0,25.96153846153846,1.816979667553613,64,2025.0,0.12457977101417986,64,2025.0
80.0,69,2356.0,29.08641975308642,1.2857468634499014,69,2356.0,0.07830670434085081,69,2356.0
85.0,73,2716.0,31.58139534883721,1.300958139688464,73,2716.0,0.06814563797259876,73,2716.0
90.0,80,3099.0,34.82022471910113,0.9342906942267968,80,3099.0,0.05172053527578265,80,3099.0
95.0,83,3510.0,37.340425531914896,0.9132368185424325,83,3510.0,0.03910066654012995,83,3510.0
100.0,90,3947.0,40.275510204081634,0.8500887209650282,90,3947.0,0.043933012638642736,90,3947.0
105.0,93,4404.0,44.484848484848484,0.5550548792276214,93,4404.0,0.02359855631403073,93,4404.0
110.0,96,4880.0,47.84313725490196,0.7574136609154721,96,4880.0,0.038672263812569344,96,4880.0
115.0,96,5360.0,52.549019607843135,0.5491404790917318,96,5360.0,0.02528670231654182,96,5360.0
120.0,98,5848.0,56.23076923076923,0.7367913967080278,98,5848.0,0.02831140850752367,98,5848.0
125.0,98,6338.0,60.36190476190476,0.6689844036651086,98,6338.0,0.025794038303278262,98,6338.0
130.0,100,6836.0,65.1047619047619,0.6017169390833025,100,6836.0,0.028257601924901683,100,6836.0
135.0,100,7336.0,69.20754716981132,0.5801381937491171,100,7336.0,0.02534373914585401,100,7336.0
140.0,102,7842.0,73.98113207547169,0.4661104264301755,102,7842.0,0.026728166399242248,102,7842.0
145.0,103,8353.0,77.3425925925926,0.5467020220125677,103,8353.0,0.02537712855672168,103,8353.0
150.0,104,8870.0,81.37614678899082,0.598038916002958,104,8870.0,0.025290412294594947,104,8870.0
155.0,105,9392.0,85.38181818181818,0.5863882618105433,105,9392.0,0.026171490775378965,105,9392.0
160.0,106,9918.0,89.35135135135135,0.5877510915030507,106,9918.0,0.02570766920131766,106,9918.0
165.0,106,10448.0,92.46017699115045,0.6718567615483138,106,10448.0,0.026906645094192157,106,10448.0
170.0,107,10983.0,97.19469026548673,0.5668174853309483,107,10983.0,0.0234714009748365,107,10983.0
175.0,109,11525.0,101.99115044247787,0.4747296507310524,109,11525.0,0.017235719995445917,109,11525.0
180.0,109,12070.0,105.87719298245614,0.4982982794126179,109,12070.0,0.017690505565272824,109,12070.0
185.0,111,12620.0,109.73913043478261,0.4917166946686555,111,12620.0,0.017384981829191834,111,12620.0
190.0,112,13176.0,114.57391304347826,0.38359730417380394,112,13176.0,0.008396751142551775,112,13176.0
195.0,113,13738.0,117.41880341880342,0.4803259528320429,113,13738.0,0.016449817172867403,113,13738.0
200.0,114,14304.0,121.22033898305085,0.46703099804343656,114,14304.0,0.01636904728825291,114,14304.0
205.0,114,14874.0,126.05084745762711,0.4571622086427588,114,14874.0,0.016291522008235144,114,14874.0
210.0,114,15444.0,132.0,0.3263838563347223,114,15444.0,0.016413439660697384,114,15444.0
215.0,114,16014.0,134.57142857142858,0.5330442514716798,114,16014.0,0.016394774076089334,114,16014.0
220.0,114,16584.0,140.54237288135593,0.4350831556000797,114,16584.0,0.016143328944051964,114,16584.0
