step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.48006530753536,0,0.0,0.8691684185858741,0,0.0
10.0,0,0.0,0.0,12.632287263938425,0,0.0,0.8748439385995357,0,0.0
15.0,4,6.0,0.25,7.834529966071476,4,6.0,0.5229506942249841,4,6.0
20.0,9,47.0,1.9583333333333333,7.915391590773641,9,47.0,0.5237023710346402,9,47.0
25.0,11,76.0,2.375,5.353906553039131,11,76.0,0.37354832522489256,11,76.0
30.0,17,152.0,4.606060606060606,5.7083881956927405,17,152.0,0.36375617716961595,17,152.0
35.0,18,220.0,5.238095238095238,4.904750875295611,18,220.0,0.30166964739077146,18,220.0
40.0,24,332.0,7.904761904761905,4.426239197493062,24,332.0,0.2510823753235461,24,332.0
45.0,29,457.0,9.520833333333334,4.30212674415633,29,457.0,0.24509135047803254,29,457.0
50.0,33,613.0,12.770833333333334,3.1441298528716994,33,613.0,0.16956683786830182,33,613.0
55.0,36,779.0,14.163636363636364,3.3412569547220583,36,779.0,0.1872380753822001,36,779.0
60.0,39,969.0,16.70689655172414,3.1632380904753448,39,969.0,0.14645124320377967,39,969.0
65.0,46,1190.0,18.88888888888889,3.1316300002971675,46,1190.0,0.1676498990488462,46,1190.0
70.0,50,1429.0,23.048387096774192,1.544089328614371,50,1429.0,0.08070836248348558,50,1429.0
75.0,56,1703.0,24.32857142857143,2.2968709917601373,56,1703.0,0.15919432495169747,56,1703.0
80.0,61,1995.0,27.708333333333332,1.4172270677654764,61,1995.0,0.07760118741191561,61,1995.0
85.0,61,2236.0,28.666666666666668,1.7601328699930883,61,2265.0,0.09789641446300719,61,2265.0
90.0,65,2551.0,31.8875,1.647378637561999,65,2551.0,0.062007467367637834,65,2551.0
95.0,69,2886.0,33.55813953488372,2.0351245055051836,69,2886.0,0.0688712802555935,69,2886.0
100.0,73,3243.0,37.7093023255814,1.7398631398113311,73,3243.0,0.05464754360807437,73,3243.0
105.0,76,3615.0,42.529411764705884,1.1495855332223803,76,3615.0,0.04228829825429208,76,3615.0
110.0,79,4006.0,47.129411764705885,0.9507185486671662,79,4006.0,0.06756007341270939,79,4006.0
115.0,80,4402.0,51.18604651162791,0.8438958550611148,80,4402.0,0.0393844803962163,80,4402.0
120.0,81,4804.0,54.59090909090909,1.0382864003201044,81,4804.0,0.03372273940509294,81,4804.0
125.0,76,5124.0,56.93333333333333,1.3753584052756254,76,5156.0,0.05080006085563286,76,5156.0
130.0,77,5505.0,61.166666666666664,1.6809461271358797,77,5505.0,0.04809801158488982,77,5505.0
135.0,77,5886.0,66.13483146067416,1.4924644428710174,77,5886.0,0.0383716483759533,77,5886.0
140.0,78,6276.0,71.31818181818181,1.5188496267787819,78,6276.0,0.04168387624765371,78,6276.0
145.0,79,6668.0,76.64367816091954,1.3304894004995473,79,6668.0,0.046602787416007214,79,6668.0
150.0,80,7064.0,82.13953488372093,0.8806904727801304,80,7064.0,0.04039048119070249,80,7064.0
155.0,81,7467.0,85.82758620689656,0.9554479007225913,81,7467.0,0.04529343683177647,81,7467.0
160.0,76,7784.0,88.45454545454545,1.1203952066471297,76,7815.0,0.05943281526172158,76,7815.0
165.0,78,8167.0,90.74444444444444,1.6755499633711701,78,8167.0,0.05362421414500641,78,8167.0
170.0,76,8544.0,93.89010989010988,1.8469821691981871,76,8544.0,0.05352860278316344,76,8544.0
175.0,77,8927.0,102.60919540229885,1.5643064386702155,77,8927.0,0.0469943901133404,77,8927.0
180.0,78,9313.0,108.29069767441861,1.2185449093325413,78,9313.0,0.030407849323391686,78,9313.0
185.0,79,9707.0,114.2,0.9625980287207242,79,9707.0,0.04378068019238023,79,9707.0
190.0,80,10105.0,118.88235294117646,0.6762001680496609,80,10105.0,0.03839721093633622,80,10105.0
195.0,81,10507.0,120.77011494252874,0.9037539983233696,81,10507.0,0.04456029266514702,81,10507.0
200.0,76,9821.0,110.34831460674157,1.0634859105943375,76,10533.0,0.047049860606149706,76,10533.0
205.0,70,8846.0,99.3932584269663,1.7697513598378205,70,10179.0,0.07302583177407677,70,10179.0
210.0,63,7799.0,86.65555555555555,1.9200087637471612,63,10496.0,0.07392653142413895,63,10496.0
215.0,61,6898.0,78.38636363636364,1.7647605856295732,61,10807.0,0.08097803282006612,61,10807.0
220.0,55,6273.0,71.2840909090909,1.7949792917141671,55,11016.0,0.08402057305915447,55,11016.0
225.0,60,6524.0,72.4888888888889,1.8604083820000732,60,11192.0,0.0861430784496546,60,11192.0
230.0,69,6843.0,74.3804347826087,1.6948939063524329,69,11511.0,0.0603961230651798,69,11511.0
235.0,77,7215.0,78.42391304347827,1.2703910902808069,77,11884.0,0.045534716476277895,77,11884.0
240.0,77,7565.0,83.13186813186813,1.3873794188499955,77,12235.0,0.05179316261273968,77,12235.0
245.0,77,7943.0,88.25555555555556,1.5536909845558216,77,12580.0,0.048330258714414376,77,12580.0
250.0,76,8322.0,91.45054945054945,1.7918517046739508,76,12956.0,0.042185207572636815,76,12956.0
255.0,77,8707.0,98.94318181818181,1.4839303134949058,77,13341.0,0.045882356993155134,77,13341.0
260.0,76,9082.0,104.39080459770115,1.2987616310892203,76,13716.0,0.05347621844631477,76,13716.0
265.0,77,9466.0,110.06976744186046,1.2453176718042758,77,14100.0,0.05763934488845804,77,14100.0
270.0,76,9842.0,111.8409090909091,1.415190407460627,76,14477.0,0.06005410524687453,76,14477.0
275.0,78,10229.0,117.57471264367815,1.273576724370788,78,14863.0,0.03524709800884984,78,14863.0
280.0,78,10619.0,122.05747126436782,1.0729116450938463,78,15253.0,0.03539414167209977,78,15253.0
285.0,80,11015.0,125.17045454545455,1.1309597367905433,80,15649.0,0.04510658350750833,80,15649.0
290.0,80,11415.0,132.7325581395349,0.8554816707466448,80,16049.0,0.041035567796420626,80,16049.0
295.0,82,11818.0,132.7865168539326,1.0575889311313806,82,16452.0,0.04397309602910813,82,16452.0
300.0,77,12123.0,137.76136363636363,0.9335532432035746,77,16800.0,0.04793571172639255,77,16800.0
305.0,77,12508.0,138.9777777777778,1.6334899485251102,77,17142.0,0.05625881633166268,77,17142.0
310.0,77,12883.0,141.57142857142858,1.7197471861001645,77,17517.0,0.0491567113145317,77,17517.0
315.0,77,13268.0,150.77272727272728,1.494326515053561,77,17902.0,0.046625162339659354,77,17902.0
320.0,78,13658.0,155.20454545454547,1.3545003645532754,78,18292.0,0.04567904282168728,78,18292.0
325.0,79,14052.0,165.31764705882352,0.8760667047728652,79,18686.0,0.04117512435407723,79,18686.0
330.0,80,14450.0,166.09195402298852,0.9685701645017036,80,19084.0,0.04653113152882643,80,19084.0
335.0,76,14782.0,169.90804597701148,1.1143154831602418,76,19444.0,0.048503424133874276,76,19444.0
340.0,76,15162.0,168.46666666666667,1.6535101659232339,76,19796.0,0.05587650313641605,76,19796.0
345.0,76,15542.0,174.62921348314606,1.6799307573410995,76,20176.0,0.0466504979322964,76,20176.0
350.0,76,15922.0,178.8988764044944,1.5975781936581217,76,20556.0,0.05186075772959109,76,20556.0
355.0,78,16307.0,189.61627906976744,1.1748298747673913,78,20941.0,0.044969370375116134,78,20941.0
360.0,78,16697.0,194.15116279069767,1.095010909941945,78,21331.0,0.07620780607399825,78,21331.0
365.0,79,17089.0,198.7093023255814,0.8722744631596977,79,21723.0,0.04529345298791553,79,21723.0
370.0,80,17489.0,201.02298850574712,0.8469728276554169,80,22123.0,0.04620766137330669,80,22123.0
375.0,78,17824.0,204.8735632183908,0.6944599247301795,78,22480.0,0.04170904012229477,78,22480.0
380.0,78,18214.0,206.97727272727272,1.2290864065431544,78,22848.0,0.03590287337510009,78,22848.0
385.0,76,18582.0,204.1978021978022,1.5712600604475435,76,23217.0,0.05099387938635321,76,23217.0
390.0,78,18967.0,210.74444444444444,1.6306987793845311,78,23601.0,0.046198018701206385,78,23601.0
395.0,78,19357.0,217.4943820224719,1.4388273027324072,78,23991.0,0.045592552483695634,78,23991.0
400.0,80,19752.0,229.67441860465115,0.8972801280594016,80,24386.0,0.04316639975149006,80,24386.0
405.0,81,20155.0,231.66666666666666,0.8978595058866287,81,24789.0,0.045536862300070306,81,24789.0
410.0,76,20482.0,235.42528735632183,1.025608855389187,76,25144.0,0.04447902537206804,76,25144.0
415.0,76,20862.0,229.25274725274724,1.7571073007480262,76,25496.0,0.061406825080844656,76,25496.0
420.0,77,21246.0,238.7191011235955,1.510553891791478,77,25880.0,0.046960595382683684,77,25880.0
425.0,77,21631.0,245.8068181818182,1.3774094671845931,77,26265.0,0.041592456908505986,77,26265.0
430.0,79,22023.0,253.13793103448276,1.1914259037209243,79,26657.0,0.04520834234673975,79,26657.0
435.0,80,22420.0,260.69767441860466,0.8158678456597254,80,27054.0,0.04079866418797763,80,27054.0
440.0,81,22822.0,259.34090909090907,1.002567621943245,81,27456.0,0.04524052952166061,81,27456.0
445.0,76,23142.0,262.97727272727275,1.0243872433808683,76,27807.0,0.04854358691882139,76,27807.0
450.0,77,23525.0,264.3258426966292,1.4934433677761998,77,28159.0,0.056516461082915644,77,28159.0
455.0,77,23904.0,265.6,1.7010004235559766,77,28538.0,0.05821056441529314,77,28538.0
460.0,77,24289.0,272.91011235955057,1.5136832476926523,77,28923.0,0.04859450660265542,77,28923.0
465.0,79,24681.0,283.6896551724138,1.1597899814124475,79,29315.0,0.04230511890863392,79,29315.0
470.0,80,25079.0,288.264367816092,1.0432030764719842,80,29713.0,0.03930426092247742,80,29713.0
475.0,81,25481.0,292.88505747126436,0.9576514248492886,81,30115.0,0.04410697984487574,81,30115.0
480.0,76,25802.0,296.57471264367814,0.8267117149436727,76,30469.0,0.039924748692077607,76,30469.0
485.0,77,26186.0,294.2247191011236,1.5423566874729646,77,30820.0,0.053161741354689006,77,30820.0
490.0,77,26564.0,298.4719101123595,1.5028758624788081,77,31198.0,0.04073787169956744,77,31198.0
495.0,77,26949.0,302.7977528089888,1.4935498833452099,77,31583.0,0.04585857793229165,77,31583.0
500.0,79,27343.0,314.28735632183907,1.2804337831895614,79,31977.0,0.044043347324748364,79,31977.0
