step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.80551113027046,0,0.0,0.8635875464133586,0,0.0
10.0,0,0.0,0.0,11.748555197813145,0,0.0,0.8667367853973733,0,0.0
15.0,2,4.0,0.16666666666666666,7.360822561500682,2,4.0,0.5163270781907591,2,4.0
20.0,10,46.0,1.9166666666666667,7.268255741140273,10,46.0,0.48179690427188254,10,46.0
25.0,14,84.0,2.4705882352941178,5.3573539870078335,14,84.0,0.33149713111292606,14,84.0
30.0,18,171.0,5.029411764705882,5.688949246858945,18,171.0,0.3394233182565525,18,171.0
35.0,18,241.0,5.604651162790698,4.833836926338733,18,241.0,0.2810986338053647,18,241.0
40.0,25,363.0,8.642857142857142,4.35565120667667,25,363.0,0.24183653037111533,25,363.0
45.0,30,494.0,10.081632653061224,3.855009455030571,30,494.0,0.19676226100358638,30,494.0
50.0,34,659.0,13.448979591836734,2.998672883791354,34,659.0,0.16510063787371587,34,659.0
55.0,38,832.0,14.857142857142858,3.2911312757646223,38,832.0,0.1800599451028808,38,832.0
60.0,40,1027.0,17.70689655172414,2.749183651253963,40,1027.0,0.1403562751561557,40,1027.0
65.0,46,1249.0,19.515625,3.0286433292887947,46,1249.0,0.15929688840307255,46,1249.0
70.0,51,1491.0,23.666666666666668,1.5258250539963467,51,1491.0,0.08186048366967423,51,1491.0
75.0,57,1766.0,24.52777777777778,2.406124619417347,57,1766.0,0.15764479511917678,57,1766.0
80.0,61,2060.0,28.21917808219178,1.2500742015908015,61,2060.0,0.0713063435162078,61,2060.0
85.0,61,2314.0,29.29113924050633,1.7652940106468546,61,2341.0,0.09813041942832956,61,2341.0
90.0,68,2633.0,32.109756097560975,1.6567906769965368,68,2633.0,0.057105395743048674,68,2633.0
95.0,71,2976.0,34.206896551724135,1.544502758633361,71,2976.0,0.05137294419044598,71,2976.0
100.0,76,3348.0,37.2,1.7841147734545928,76,3348.0,0.05115349307486596,76,3348.0
105.0,78,3732.0,42.89655172413793,1.1474471738601637,78,3732.0,0.04135467613203402,78,3732.0
110.0,80,4129.0,47.45977011494253,1.0552480642069435,80,4129.0,0.0452575191219555,80,4129.0
115.0,81,4531.0,52.08045977011494,0.8766738269971507,81,4531.0,0.04197777468762632,81,4531.0
120.0,76,4848.0,55.09090909090909,1.0010258845667417,76,4881.0,0.05434325465977185,76,4881.0
125.0,78,5233.0,58.79775280898876,1.4055516765384792,78,5233.0,0.05233108653601418,78,5233.0
130.0,77,5611.0,61.65934065934066,1.7510621969051638,77,5611.0,0.059091350469427026,77,5611.0
135.0,78,5999.0,68.17045454545455,1.4255865038188447,78,5999.0,0.04095642594965876,78,5999.0
