step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.785045898564897,0,0.0,0.8923569482834489,0,0.0
10.0,0,0.0,0.0,12.86535987215497,0,0.0,0.8983372188262898,0,0.0
15.0,6,8.0,0.6666666666666666,1.8261376851999278,6,8.0,0.01312544161667815,6,8.0
20.0,10,53.0,4.416666666666667,2.2899653494415566,10,53.0,5.6831322454612855e-06,10,53.0
25.0,10,103.0,8.583333333333334,2.373611125441585,10,103.0,0.0,10,103.0
30.0,10,153.0,15.3,0.0,10,153.0,0.0,10,153.0
35.0,10,203.0,13.533333333333333,4.534550666666667,10,203.0,0.3333333333333333,10,203.0
40.0,10,253.0,11.5,7.293310946023319,10,253.0,0.5129725461006884,10,253.0
45.0,10,303.0,13.772727272727273,5.50193244452032,10,303.0,0.3580475808232205,10,303.0
50.0,18,367.0,16.681818181818183,1.2772168710825127,18,367.0,0.0036736000306153023,18,367.0
55.0,20,466.0,21.181818181818183,1.2775889897334436,20,466.0,2.9656855836496448e-06,20,466.0
60.0,20,566.0,28.3,0.0,20,566.0,0.0,20,566.0
65.0,20,666.0,33.3,5.0937393866548695e-06,20,666.0,3.565094571284801e-07,20,666.0
70.0,20,766.0,30.64,2.6900378890623187,20,766.0,0.19349928814483736,20,766.0
75.0,20,866.0,29.862068965517242,4.1265605220109665,20,866.0,0.29794009445941666,20,866.0
80.0,20,966.0,30.1875,2.754322003357717,20,966.0,0.17420777240839286,20,966.0
85.0,26,1092.0,34.125,1.2753472590942518,26,1092.0,0.033182850700887646,26,1092.0
90.0,30,1237.0,39.903225806451616,0.4146354317109295,30,1237.0,6.637426806460961e-05,30,1237.0
95.0,30,1387.0,46.233333333333334,0.0,30,1387.0,0.0,30,1387.0
100.0,30,1537.0,51.233333333333334,3.74318274647518e-06,30,1537.0,2.7267489142162666e-07,30,1537.0
105.0,30,1687.0,48.2,1.8259780555362464,30,1687.0,0.13593943531743446,30,1687.0
110.0,30,1837.0,47.1025641025641,2.3618996678414184,30,1837.0,0.15918009999484362,30,1837.0
115.0,34,2001.0,47.642857142857146,1.7519295463762126,34,2001.0,0.0794063824668235,34,2001.0
120.0,37,2186.0,52.04761904761905,1.4506839823647173,37,2186.0,0.05584300326159464,37,2186.0
125.0,39,2375.0,57.926829268292686,0.27929991624163775,39,2375.0,0.0003339813062737344,39,2375.0
130.0,40,2575.0,64.375,0.0,40,2575.0,0.0,40,2575.0
135.0,40,2775.0,67.6829268292683,0.28884158011694233,40,2775.0,0.022606581584623347,40,2775.0
