step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.927663209088784,0,0.0,0.9304270570909395,0,0.0
10.0,0,0.0,0.0,12.730229443591336,0,0.0,0.9164170725738114,0,0.0
15.0,2,3.0,0.25,3.3999977386781235,2,3.0,0.019682586395336002,2,3.0
20.0,9,45.0,3.75,3.2793066410707534,9,45.0,0.00015623475443552956,9,45.0
25.0,7,70.0,6.363636363636363,3.2247398647715695,7,70.0,0.0,7,70.0
30.0,7,105.0,11.666666666666666,2.84641423988209,7,105.0,0.0,7,105.0
35.0,7,140.0,10.0,6.551416097333575,7,140.0,0.4166666666666667,7,140.0
40.0,7,175.0,9.210526315789474,8.163273337708368,7,175.0,0.5807640610051518,7,175.0
45.0,7,210.0,11.052631578947368,6.192843572192949,7,210.0,0.4478803541582675,7,210.0
50.0,13,263.0,13.842105263157896,1.7858630948775944,13,263.0,0.04033659906521346,13,263.0
55.0,15,331.0,17.42105263157895,1.9738342137337264,15,331.0,7.983399025074985e-06,15,331.0
60.0,15,406.0,22.555555555555557,2.237697331162855,15,406.0,0.0,15,406.0
65.0,15,481.0,28.294117647058822,1.7369810408618016,15,481.0,0.0,15,481.0
70.0,15,556.0,27.8,3.0186722900066543,15,556.0,0.23505672175179365,15,556.0
75.0,15,631.0,26.291666666666668,4.440505799999454,15,631.0,0.34142585400169484,15,631.0
80.0,16,707.0,26.185185185185187,3.6636211451865726,16,707.0,0.2699933182619943,16,707.0
85.0,21,803.0,29.74074074074074,1.3100266001661591,21,803.0,0.05999579371770914,21,803.0
90.0,25,926.0,34.2962962962963,0.9847653891518143,25,926.0,1.8918811826704234e-06,25,926.0
95.0,23,1029.0,39.57692307692308,1.0388459916628898,23,1029.0,0.0,23,1029.0
100.0,23,1144.0,45.76,0.9028580325626254,23,1144.0,0.0,23,1144.0
105.0,23,1259.0,41.96666666666667,3.0348701549961272,23,1259.0,0.16854474682619505,23,1259.0
110.0,23,1374.0,42.9375,2.727370928449193,23,1374.0,0.18761876711890446,23,1374.0
115.0,27,1503.0,42.94285714285714,2.34442679313817,27,1503.0,0.14113926444802224,27,1503.0
120.0,29,1646.0,47.02857142857143,1.5948492363108848,29,1646.0,0.07419161757113867,29,1646.0
125.0,32,1801.0,52.970588235294116,0.8736263440516442,32,1801.0,0.00017407444564519842,32,1801.0
130.0,32,1961.0,57.6764705882353,0.8543740705759726,32,1961.0,0.0,32,1961.0
135.0,32,2121.0,64.27272727272727,0.37363198192174796,32,2121.0,0.029665598388043626,32,2121.0
140.0,31,2261.0,61.108108108108105,1.762973244110959,31,2261.0,0.13241677558300755,31,2261.0
145.0,33,2419.0,59.0,2.030267782054594,33,2419.0,0.12272323173540448,33,2419.0
