step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.20287238621939,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.310868871740688,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.066582636215035,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.611311729552758,0,0.0,0.9820725611923414,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,12.17499558871172,0,0.0,0.9731834590136266,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9679272748184347,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9627436363021636,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,12.218210474348643,0,0.0,0.9497218866107446,0,0.0,0.9820725611923414,0,0.0,1.0,0,0.0,0.9551276995577124,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9769848233904002,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,12.308794212004189,0,0.0,0.7765544517679067,0,0.0,0.9496107242725927,0,0.0,0.9679272748184347,0,0.0,0.9424303725424208,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9226791685962625,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,3,7.0,0.109375,11.53141050434562,3,7.0,0.5504609686507289,0,0.0,0.3347671544923879,0,0.0,0.9707066149275545,0,0.0,0.9528193442426135,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8902809050572843,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,7.0
45.0,5,27.0,0.38571428571428573,10.751317372639665,4,24.0,0.4426826456297875,1,3.0,0.000334109793140185,0,0.0,0.8364595430411869,0,0.0,0.9364509542017225,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8570203595908307,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,5,27.0
50.0,9,63.0,0.8289473684210527,9.977014044997325,7,52.0,0.3597723751985275,1,8.0,0.0,1,3.0,0.6913266627318119,0,0.0,0.8049361394371749,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8433193753419485,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,9,63.0
55.0,17,130.0,1.5662650602409638,8.654105688952969,10,93.0,0.31590777796325886,1,13.0,0.0,3,14.0,0.38807218303499874,3,10.0,0.585721170835439,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8776535220808933,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,17,130.0
60.0,20,137.0,1.5222222222222221,7.950822322105999,7,101.0,0.26164659169333127,1,20.0,0.21232119677106123,7,44.0,0.3445731668363153,5,33.0,0.41495866574428336,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9077668148802129,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,20,198.0
65.0,19,183.0,1.8865979381443299,8.292284024745316,0,51.0,0.30569219277746773,1,27.0,0.7826090461551776,9,86.0,0.33329793822361714,9,74.0,0.4908726631786557,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9595809202160299,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,19,238.0
70.0,25,289.0,2.7788461538461537,7.26704176076979,2,47.0,0.2941815228128374,1,32.0,0.725041184177918,12,139.0,0.1830760739117397,10,120.0,0.38509414922352686,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9259709384217676,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,25,338.0
75.0,39,457.0,4.154545454545454,6.423136033654258,8,75.0,0.2183704082517531,3,41.0,0.20128626329200633,15,211.0,0.13343432622141707,13,179.0,0.3531151783673259,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.7824812114214159,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,39,507.0
80.0,48,642.0,5.440677966101695,5.803235023552217,8,86.0,0.1314518202605994,7,73.0,0.04740736486440027,18,294.0,0.17235141091745537,15,251.0,0.22027202817227606,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0,0.8129404070782615,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,48,705.0
