step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.671893239184234,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.523972469793446,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.269230888657852,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,0,0.0,0.0,11.599515163433002,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
25.0,0,0.0,0.0,11.561147223191469,0,0.0,0.9859369526794342,0,0.0,1.0,0,0.0,1.0,0,0.0,0.980237901637532,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
30.0,0,0.0,0.0,12.05032909020492,0,0.0,0.9489097178377162,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9496501586970876,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9498864763976858,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
35.0,0,0.0,0.0,11.68386342827401,0,0.0,0.755980902942152,0,0.0,1.0,0,0.0,0.980237901637532,0,0.0,0.9574120572098158,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.902525320708457,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
40.0,0,0.0,0.0,12.111950996768948,0,0.0,0.8804169855539549,0,1.0,0.4791382254572327,0,0.0,0.9599486244909786,0,0.0,0.9653469193169613,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8341485416080545,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0
45.0,0,0.0,0.0,12.020447940978336,0,0.0,0.94851280069496,0,1.0,0.9347234009631046,0,0.0,0.7832490749026061,0,0.0,0.9400933241880357,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9356602298192083,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,1.0
50.0,1,5.0,0.06578947368421052,11.13326326444386,0,0.0,0.6020188478712042,0,1.0,0.838445323929542,1,5.0,0.6340414124110295,0,0.0,0.888997159312554,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.907727902886298,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,6.0
55.0,11,34.0,0.40476190476190477,8.836560349004559,3,8.0,0.4932790364901806,2,4.0,0.18177587706358156,4,19.0,0.3807207721185366,2,4.0,0.5890901385694538,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9085474820535087,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,11,35.0
60.0,19,107.0,1.1505376344086022,8.414974021827124,0,11.0,0.6302388742801595,6,33.0,0.08942188154469619,7,53.0,0.3464453084030684,6,27.0,0.5233546730964345,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9442512463403727,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,19,124.0
65.0,24,219.0,2.212121212121212,8.44315945178243,0,0.0,0.7914754031948554,7,68.0,0.393774413243983,10,95.0,0.2864600704755066,7,62.0,0.4268723788223991,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9071086919204633,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,24,225.0
70.0,33,361.0,3.4056603773584904,7.217888084900358,2,4.0,0.5726286480127447,7,103.0,0.2837097147749344,13,154.0,0.09438735269016338,11,106.0,0.37798571654956203,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9440690571891676,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,33,367.0
75.0,44,558.0,5.027027027027027,6.364379694650466,4,21.0,0.4432604025481614,11,149.0,0.007311125442867704,16,229.0,0.1148661395018501,13,165.0,0.43487321949521374,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9424319030356131,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,44,564.0
80.0,47,757.0,6.361344537815126,5.928795493659245,2,24.0,0.35131150329981575,14,218.0,0.03318125457419906,17,312.0,0.1153203628659908,14,232.0,0.3352412884423214,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.957007312991076,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,47,786.0
85.0,52,1002.0,8.016,6.081439656367293,0,3.0,0.5605741460491956,14,290.0,0.24649531644277886,19,405.0,0.12597124723872372,19,317.0,0.2515516278246702,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9580854796310885,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,52,1015.0
90.0,59,1281.0,9.778625954198473,5.435133426023893,3,12.0,0.44370474806487015,15,361.0,0.07712273722102175,21,505.0,0.10315878913915796,20,416.0,0.2543644093089332,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9510915582193085,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,59,1294.0
95.0,76,1631.0,11.733812949640289,4.6966686436106215,7,41.0,0.303025024951938,20,450.0,0.00043709433452647007,25,623.0,0.10314754590656365,24,530.0,0.2719531231441591,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9182877859896106,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,76,1644.0
100.0,81,1977.0,13.63448275862069,4.316500111718881,6,53.0,0.29713901222343525,20,554.0,0.037101691257268136,28,756.0,0.031816698662338376,27,661.0,0.1947936221082436,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9450344666659014,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,81,2024.0
105.0,80,2356.0,15.398692810457517,4.649031939459403,0,31.0,0.346710357634292,20,654.0,0.17974790633049562,30,906.0,0.05491667767139563,30,810.0,0.16590156973059822,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9043107020619217,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,80,2401.0
110.0,90,2781.0,17.38125,3.9487207133263142,3,39.0,0.24669761453824268,22,759.0,0.011281804749902515,34,1066.0,0.01225121896753662,31,962.0,0.1819870958408245,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8807903248758197,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,90,2826.0
115.0,106,3281.0,19.646706586826348,3.714245121855661,8,68.0,0.13409670757060305,26,882.0,5.622383355077328e-05,38,1251.0,6.515810888032506e-05,34,1124.0,0.1499369202975147,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.929495096882926,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,106,3325.0
120.0,110,3776.0,21.701149425287355,3.5171762405109113,8,87.0,0.13619952143701444,26,1016.0,0.030894611227402967,38,1441.0,5.319918694121013e-07,38,1301.0,0.10490937458728115,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7914806991580141,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,110,3845.0
125.0,112,4282.0,23.52747252747253,3.781163700577311,1,61.0,0.424709349521722,26,1146.0,0.08270451591057729,38,1631.0,0.0,45,1515.0,0.0903426974034842,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,5.0,0.5833480011521209,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,112,4358.0
130.0,121,4865.0,25.338541666666668,3.46100763194701,2,57.0,0.35884341506212614,30,1288.0,0.004573885135490742,38,1821.0,0.0,47,1746.0,0.05182241712659486,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,4,23.0,0.42942593760327274,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,121,4935.0
135.0,136,5526.0,27.768844221105528,3.117934855356979,8,88.0,0.21186282964281075,33,1452.0,2.1136231387903994e-05,38,2011.0,0.0,50,1992.0,0.0687818190764118,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,7,54.0,0.21783191051521983,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,136,5597.0
140.0,141,6180.0,29.855072463768117,3.030775243612992,8,100.0,0.15152989472629558,33,1619.0,0.012273870822830825,38,2201.0,0.0,52,2248.0,0.08012971708945174,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,10,101.0,0.21283721226747096,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,141,6269.0
