step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.669317344397463,0,0.0,0.9145287270464406,0,0.0
10.0,0,0.0,0.0,12.247169970542613,0,0.0,0.8989066551860481,0,0.0
15.0,4,8.0,0.2222222222222222,10.4015214329001,4,8.0,0.7594503371674683,4,8.0
20.0,10,42.0,0.9545454545454546,8.372832087959017,10,42.0,0.5533744267152535,10,42.0
25.0,18,117.0,2.25,7.375387913491573,18,117.0,0.4619419952002403,18,117.0
30.0,24,228.0,3.864406779661017,6.236177078243195,24,228.0,0.3845568273960845,24,228.0
35.0,32,374.0,6.032258064516129,4.841055204496777,32,374.0,0.2812471350529943,32,374.0
40.0,39,561.0,7.791666666666667,4.791929989420598,39,561.0,0.26006389906064853,39,561.0
45.0,48,784.0,10.31578947368421,3.69714338428508,48,784.0,0.17914089166278602,48,784.0
50.0,56,1049.0,12.488095238095237,3.4869469900116714,56,1049.0,0.15633069986511677,56,1049.0
55.0,65,1352.0,14.695652173913043,2.939652608633769,65,1352.0,0.1397328332248606,65,1352.0
60.0,73,1699.0,17.697916666666668,2.7565148059043696,73,1699.0,0.1496561244309432,73,1699.0
65.0,76,2071.0,21.132653061224488,2.4428976572895156,76,2071.0,0.13288600240933018,76,2071.0
70.0,80,2467.0,24.186274509803923,2.2755507768912695,80,2467.0,0.1088646119917891,80,2467.0
75.0,84,2880.0,27.428571428571427,2.16427247893179,84,2880.0,0.09594336428381073,84,2880.0
80.0,88,3311.0,30.376146788990827,2.143607800017666,88,3311.0,0.09394040911111005,88,3311.0
85.0,92,3765.0,33.026315789473685,2.139466248435086,92,3765.0,0.08376575878886808,92,3765.0
90.0,96,4236.0,36.205128205128204,2.126012977834672,96,4236.0,0.09958014195024262,96,4236.0
95.0,100,4724.0,39.36666666666667,1.919785194891485,100,4724.0,0.0874131791319153,100,4724.0
100.0,97,4753.0,38.642276422764226,1.7234191096536242,97,5056.0,0.07583350374692034,97,5056.0
105.0,94,4634.0,36.77777777777778,1.8568888171625848,94,5230.0,0.09002232775407522,94,5230.0
110.0,91,4764.0,37.511811023622045,1.4960749527522883,91,5685.0,0.06613536258883985,91,5685.0
115.0,92,5036.0,38.44274809160305,1.9245271516463551,92,6129.0,0.0816377859515078,92,6129.0
120.0,93,5464.0,41.70992366412214,2.1616809798139394,93,6588.0,0.08134458942723295,93,6588.0
125.0,95,5854.0,44.015037593984964,1.7632807373311823,95,6898.0,0.07533002233328225,95,6898.0
130.0,98,6213.0,45.68382352941177,1.675624410017211,98,7082.0,0.06657339523255651,98,7082.0
135.0,101,6627.0,48.72794117647059,1.9253231475131773,101,7194.0,0.07571568782434197,101,7194.0
140.0,98,7056.0,51.130434782608695,2.3260922317543984,98,7489.0,0.09635401606669877,98,7489.0
145.0,98,7508.0,56.02985074626866,2.2636048700016,98,7775.0,0.09176842633879485,98,7775.0
150.0,99,7868.0,57.85294117647059,1.8021971240193735,99,8193.0,0.0865736946727145,99,8193.0
155.0,99,8165.0,59.166666666666664,1.6934999022989015,99,8594.0,0.06633989107402903,99,8594.0
160.0,100,8548.0,61.05714285714286,1.9842472983855892,100,8972.0,0.060057805107526126,100,8972.0
165.0,100,8960.0,66.37037037037037,1.9129765423738734,100,9365.0,0.05681192922222664,100,9365.0
170.0,101,9426.0,71.4090909090909,2.23831071118566,101,9805.0,0.08374537640463701,101,9805.0
175.0,99,9791.0,74.17424242424242,1.7432200417103985,99,10200.0,0.07650188541979157,99,10200.0
180.0,100,10102.0,75.38805970149254,1.6913722327669984,100,10518.0,0.0693262454563651,100,10518.0
185.0,95,10389.0,75.28260869565217,1.4516828193265554,95,10957.0,0.06342359235544236,95,10957.0
190.0,90,10712.0,75.97163120567376,1.4930446069646717,90,11337.0,0.05617409109013616,90,11337.0
195.0,92,11150.0,78.52112676056338,1.7747206083397826,92,11706.0,0.04981973424911165,92,11706.0
200.0,98,11627.0,82.46099290780141,1.9198930134085044,98,12148.0,0.06300804336985943,98,12148.0
205.0,104,12134.0,88.56934306569343,2.11280925711037,104,12642.0,0.0704900570352805,104,12642.0
210.0,103,12514.0,91.34306569343066,1.938265899402014,103,13046.0,0.0796421990384327,103,13046.0
215.0,101,12830.0,93.64963503649635,1.7330713826376096,101,13293.0,0.0671466716646328,101,13293.0
220.0,95,13115.0,94.35251798561151,1.729673905075966,95,13725.0,0.06961480980739175,95,13725.0
225.0,89,13397.0,95.69285714285714,1.7619725567072002,89,14167.0,0.06643660287536889,89,14167.0
230.0,89,13779.0,98.42142857142858,1.9555550213207331,89,14589.0,0.0706101861788213,89,14589.0
235.0,95,14239.0,101.70714285714286,1.9351727923897861,95,15039.0,0.06754715749202357,95,15039.0
240.0,102,14736.0,106.01438848920863,1.9468648436328138,102,15533.0,0.06742825711329825,102,15533.0
245.0,108,15264.0,108.25531914893617,2.211004237408825,108,16062.0,0.0684240658190266,108,16062.0
250.0,109,15652.0,112.60431654676259,1.6919527821806033,109,16463.0,0.06504610429797959,109,16463.0
255.0,105,15964.0,116.52554744525547,1.552524835046471,105,16731.0,0.061999766733048016,105,16731.0
260.0,100,16240.0,116.83453237410072,1.4364915747710358,100,17230.0,0.05664549919285431,100,17230.0
265.0,91,16517.0,118.8273381294964,1.5355810824264429,91,17680.0,0.06391204823042075,91,17680.0
270.0,91,16849.0,119.49645390070921,1.8682691091148207,91,18106.0,0.06751725404747073,91,18106.0
275.0,97,17320.0,120.27777777777777,2.0092593134454595,97,18569.0,0.06168394397353357,97,18569.0
280.0,103,17819.0,126.37588652482269,2.1403565586630933,103,19068.0,0.06537242288504054,103,19068.0
285.0,111,18358.0,131.12857142857143,2.1168462619947523,111,19607.0,0.07388102964291932,111,19607.0
290.0,114,18923.0,137.1231884057971,1.9580607144422937,114,20172.0,0.06146482972841268,114,20172.0
295.0,109,19276.0,139.68115942028984,1.787847603117173,109,20536.0,0.06593636785959328,109,20536.0
300.0,106,19525.0,145.7089552238806,1.4674329853617383,106,20693.0,0.06077769740314013,106,20693.0
305.0,96,19737.0,145.125,1.6658595000580803,96,21009.0,0.06428029405377628,96,21009.0
310.0,90,19956.0,146.73529411764707,1.8889927837292249,90,21434.0,0.07099249021611657,90,21434.0
