step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.954873531428001,0,0.0,0.9194803313104266,0,0.0
10.0,0,0.0,0.0,11.99935053074456,0,0.0,0.8592164609500145,0,0.0
15.0,5,10.0,0.2777777777777778,9.557648801423737,5,10.0,0.6711443904912175,5,10.0
20.0,14,57.0,1.2666666666666666,7.423710326278737,14,57.0,0.48934364295474236,14,57.0
25.0,23,153.0,2.8867924528301887,5.772649931070831,23,153.0,0.37894256353266104,23,153.0
30.0,32,296.0,4.852459016393443,4.191897731058931,32,296.0,0.27851389454508557,32,296.0
35.0,43,488.0,7.176470588235294,3.1557937204494646,43,488.0,0.20183515799304586,43,488.0
40.0,52,736.0,9.558441558441558,2.8270890655005707,52,736.0,0.17924360281866047,52,736.0
45.0,64,1030.0,12.117647058823529,1.8940945909491063,64,1030.0,0.09772850852782529,64,1030.0
50.0,74,1382.0,14.395833333333334,1.826255352881444,74,1382.0,0.08921591018430346,74,1382.0
55.0,84,1781.0,17.633663366336634,1.4390095385101127,84,1781.0,0.0644787677763628,84,1781.0
60.0,92,2221.0,21.152380952380952,1.271233068444016,92,2222.0,0.06464754296642883,92,2222.0
65.0,96,2698.0,25.214953271028037,1.2153470211137727,96,2699.0,0.053443881215605414,96,2699.0
70.0,98,3184.0,28.945454545454545,1.3280313767213778,98,3185.0,0.05344492752083095,98,3185.0
75.0,100,3680.0,33.76146788990825,1.0577716104057975,100,3681.0,0.03859841591649185,100,3681.0
80.0,102,4186.0,38.054545454545455,0.8552268313761824,102,4187.0,0.026284783482498093,102,4187.0
85.0,104,4702.0,41.24561403508772,1.0706611485793442,104,4703.0,0.033604132633782584,104,4703.0
90.0,106,5228.0,45.46086956521739,0.963176270148819,106,5229.0,0.04238334400016882,106,5229.0
95.0,108,5762.0,49.24786324786325,1.02365014122288,108,5763.0,0.04584857925674682,108,5763.0
100.0,109,6303.0,52.96638655462185,0.9392482787738143,109,6304.0,0.025284009374793633,109,6304.0
105.0,111,6856.0,57.13333333333333,0.8416003427903814,111,6857.0,0.02691162398935973,111,6857.0
110.0,114,7423.0,61.858333333333334,0.6777446254068787,114,7424.0,0.032360903802028405,114,7424.0
115.0,114,7993.0,66.05785123966942,0.7372299775174203,114,7994.0,0.025023961928276856,114,7994.0
120.0,114,8563.0,70.18852459016394,0.8459070992469453,114,8564.0,0.03293229591453609,114,8564.0
125.0,114,9133.0,74.86065573770492,0.8171601645000611,114,9134.0,0.03272228977024306,114,9134.0
130.0,114,9703.0,80.1900826446281,0.7478799872316685,114,9704.0,0.03291376227614408,114,9704.0
135.0,114,10273.0,84.90082644628099,0.7301969279261658,114,10274.0,0.02442821446502491,114,10274.0
140.0,114,10843.0,89.61157024793388,0.7575202201185502,114,10844.0,0.025093874411630374,114,10844.0
145.0,114,11413.0,93.54918032786885,0.8771118341176395,114,11414.0,0.033052014270028435,114,11414.0
150.0,114,11983.0,98.22131147540983,0.8659303676927921,114,11984.0,0.024768952765533776,114,11984.0
155.0,114,12553.0,102.89344262295081,0.8854269259843045,114,12554.0,0.0324813842462517,114,12554.0
160.0,114,13123.0,108.45454545454545,0.7699806143561979,114,13124.0,0.032066447774891184,114,13124.0
