step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.585325398058103,0,0.0,0.9056364054214973,0,0.0
10.0,0,0.0,0.0,12.556841099292901,0,0.0,0.8637735140525579,0,0.0
15.0,4,4.0,0.1111111111111111,10.13631474309314,4,4.0,0.7184958962663185,4,4.0
20.0,9,37.0,0.8604651162790697,9.396790015488373,9,37.0,0.6011565806578058,9,37.0
25.0,17,101.0,1.9423076923076923,8.212540037200776,17,101.0,0.4932530752477926,17,101.0
30.0,22,201.0,3.5892857142857144,6.064414535330902,22,201.0,0.3428263037544963,22,201.0
35.0,31,344.0,5.548387096774194,5.088877424842151,31,344.0,0.2981191102398643,31,344.0
40.0,41,530.0,7.794117647058823,4.5430948903739585,41,530.0,0.27412926490513184,41,530.0
45.0,48,747.0,9.96,3.87462913759073,48,747.0,0.21446891154437975,48,747.0
50.0,56,1008.0,12.0,3.699778370271585,56,1008.0,0.18546978953524967,56,1008.0
55.0,63,1308.0,14.696629213483146,3.194422567473973,63,1309.0,0.1559758409671814,63,1309.0
60.0,70,1646.0,16.969072164948454,3.192894194706201,70,1647.0,0.1429214616744993,70,1647.0
65.0,75,2009.0,20.927083333333332,2.3194279182145836,75,2010.0,0.11716992863888097,75,2010.0
70.0,81,2403.0,23.792079207920793,2.217770326530561,81,2404.0,0.11975631418405062,81,2404.0
75.0,84,2819.0,27.10576923076923,1.976983149017342,84,2820.0,0.08894615453221019,84,2820.0
80.0,88,3256.0,29.871559633027523,2.1354717838004516,88,3257.0,0.0895182719791905,88,3257.0
85.0,92,3708.0,32.243478260869566,2.2802807661253857,92,3709.0,0.09038407038274096,92,3709.0
90.0,96,4179.0,35.41525423728814,2.2012917095988778,96,4180.0,0.089119754647767,96,4180.0
95.0,100,4670.0,38.278688524590166,2.156422047966347,100,4671.0,0.09350024210270846,100,4671.0
100.0,103,5177.0,42.78512396694215,1.7174317898895295,103,5178.0,0.0719824404628723,103,5178.0
105.0,106,5703.0,44.90551181102362,1.873928169712138,106,5704.0,0.061411808523771164,106,5704.0
110.0,111,6253.0,49.62698412698413,1.505999521524393,111,6254.0,0.047693345319904885,111,6254.0
115.0,113,6815.0,52.82945736434109,1.611727846332485,113,6816.0,0.04702106716411335,113,6816.0
120.0,114,7384.0,57.6875,1.4499609534111468,114,7385.0,0.048852181490163835,114,7385.0
125.0,114,7954.0,61.65891472868217,1.5063350863152216,114,7955.0,0.05747032653253715,114,7955.0
130.0,114,8524.0,66.07751937984496,1.46581715713441,114,8525.0,0.05920518987049727,114,8525.0
135.0,114,9094.0,70.49612403100775,1.5111523062738805,114,9095.0,0.05416033384857469,114,9095.0
140.0,114,9664.0,73.21212121212122,1.8325173146895244,114,9665.0,0.06994503747196362,114,9665.0
145.0,114,10234.0,79.33333333333333,1.5608793807935366,114,10235.0,0.05394782850394791,114,10235.0
150.0,114,10804.0,83.1076923076923,1.6125943613479363,114,10805.0,0.06261771959894577,114,10805.0
155.0,114,11374.0,88.17054263565892,1.503805784469044,114,11375.0,0.045939888766701915,114,11375.0
160.0,114,11944.0,93.3125,1.3490081357803612,114,11945.0,0.050690254414279656,114,11945.0
165.0,114,12514.0,97.765625,1.3532533564724578,114,12515.0,0.06060148094847652,114,12515.0
170.0,114,13084.0,101.42635658914729,1.4073691897522844,114,13085.0,0.06431475442232798,114,13085.0
175.0,114,13654.0,104.22900763358778,1.6335455770492417,114,13655.0,0.06059524364383779,114,13655.0
180.0,114,14224.0,108.58015267175573,1.6326339007511175,114,14225.0,0.060000395711094334,114,14225.0
185.0,114,14794.0,114.68217054263566,1.509521229570462,114,14795.0,0.04711154736271295,114,14795.0
190.0,114,15364.0,117.2824427480916,1.6799960436878454,114,15365.0,0.05923030928377643,114,15365.0
195.0,114,15934.0,122.56923076923077,1.6817130185469482,114,15935.0,0.060951769273843694,114,15935.0
200.0,114,16504.0,126.95384615384616,1.6559973545810818,114,16505.0,0.05398511730883692,114,16505.0
205.0,114,17074.0,132.35658914728683,1.5844987695744415,114,17075.0,0.05317406719507222,114,17075.0
210.0,114,17644.0,134.68702290076337,1.7469539647045067,114,17645.0,0.05936420129740254,114,17645.0
215.0,114,18214.0,142.296875,1.4416204656102871,114,18215.0,0.0598111334269009,114,18215.0
220.0,114,18784.0,145.6124031007752,1.518572144244958,114,18785.0,0.05955185982341932,114,18785.0
225.0,114,19354.0,151.203125,1.3481162809758902,114,19355.0,0.048601812236072135,114,19355.0
230.0,114,19924.0,154.4496124031008,1.4201051536329257,114,19925.0,0.05699218089938837,114,19925.0
235.0,114,20494.0,156.44274809160305,1.610617245231504,114,20495.0,0.06029951783774948,114,20495.0
240.0,114,21064.0,162.03076923076924,1.4995099736183661,114,21065.0,0.06573630156736485,114,21065.0
245.0,114,21634.0,165.14503816793894,1.6102360549300352,114,21635.0,0.051744984974009756,114,21635.0
250.0,114,22204.0,169.49618320610688,1.6325017470700376,114,22205.0,0.0677553057232467,114,22205.0
255.0,114,22774.0,176.54263565891472,1.4630245054962554,114,22775.0,0.0548027485807188,114,22775.0
260.0,114,23344.0,178.19847328244273,1.6589351637419576,114,23345.0,0.07007416706298289,114,23345.0
265.0,114,23914.0,182.54961832061068,1.656350760751814,114,23915.0,0.05346946129913702,114,23915.0
