step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.113782597397249,0,0.0,0.9304043525743994,0,0.0
10.0,0,0.0,0.0,12.050635335415171,0,0.0,0.8807703040436138,0,0.0
15.0,4,7.0,0.19444444444444445,10.097061042399265,4,7.0,0.7341197192419165,4,7.0
20.0,9,42.0,0.9333333333333333,9.003982349549133,9,42.0,0.5773507709956865,9,42.0
25.0,17,114.0,2.111111111111111,7.321252389334226,17,114.0,0.42297398676724013,17,114.0
30.0,23,225.0,3.8793103448275863,6.173554377751962,23,225.0,0.3735158141458475,23,225.0
35.0,31,368.0,5.841269841269841,5.165311569253518,31,368.0,0.2991171489870513,31,368.0
40.0,40,554.0,7.914285714285715,4.696494150448387,40,554.0,0.2565886745132663,40,554.0
45.0,48,779.0,10.386666666666667,3.651609566850723,48,779.0,0.20461771594557826,48,779.0
50.0,57,1049.0,12.792682926829269,3.373684313138703,57,1049.0,0.18398807180201734,57,1049.0
55.0,63,1350.0,14.835164835164836,3.032041934828277,63,1350.0,0.14831586160165283,63,1350.0
60.0,72,1696.0,17.484536082474225,2.9794234702468416,72,1696.0,0.13690990096357958,72,1696.0
65.0,77,2073.0,21.153061224489797,2.6227862625068887,77,2073.0,0.12672818255842164,77,2073.0
70.0,80,2469.0,24.445544554455445,2.451289952235553,80,2469.0,0.10538686961028138,80,2469.0
75.0,84,2882.0,27.71153846153846,2.17198000073566,84,2882.0,0.07697807614966938,84,2882.0
80.0,88,3315.0,31.27358490566038,1.8721647939612627,88,3315.0,0.09423627054565596,88,3315.0
85.0,92,3767.0,33.63392857142857,2.0627250146002623,92,3767.0,0.09409100859053965,92,3767.0
90.0,96,4241.0,36.560344827586206,2.096327634633787,96,4241.0,0.08544303926359227,96,4241.0
95.0,100,4731.0,38.46341463414634,2.2065664593928966,100,4731.0,0.08966425875716803,100,4731.0
100.0,97,4760.0,39.33884297520661,1.7124144641612251,97,5060.0,0.08099215936031787,97,5060.0
105.0,93,4636.0,37.088,1.887652795872224,93,5165.0,0.0780763892072546,93,5165.0
110.0,91,4762.0,37.496062992125985,1.6334089290316693,91,5610.0,0.06933713770475822,91,5610.0
115.0,88,5011.0,38.54615384615385,1.9216818808635672,88,6042.0,0.07820019212248533,88,6042.0
120.0,91,5439.0,41.83846153846154,2.2969300890179682,91,6486.0,0.08742918799995578,91,6486.0
