step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.854085967671338,0,0.0,0.9587788546494305,0,0.0
10.0,0,0.0,0.0,12.775528597957182,0,0.0,0.8903878082305045,0,0.0
15.0,4,7.0,0.17073170731707318,9.570842082560207,4,7.0,0.6792628746796947,4,7.0
20.0,12,47.0,0.8703703703703703,8.247319649055369,12,47.0,0.539254790635051,12,47.0
25.0,17,95.0,1.4615384615384615,6.030721099510666,17,107.0,0.3788568840574123,17,107.0
30.0,30,225.0,3.0821917808219177,5.0649830643601454,30,225.0,0.32483128078115825,30,225.0
35.0,43,329.0,3.8705882352941177,3.9179933445458395,43,385.0,0.2349092202051291,43,385.0
40.0,50,528.0,5.67741935483871,3.0964579370017917,50,562.0,0.16663552809802532,50,562.0
45.0,67,828.0,7.811320754716981,3.216451282118626,67,834.0,0.1431342168953548,67,834.0
50.0,79,1192.0,10.73873873873874,2.5578847065122376,79,1194.0,0.09723525465272688,79,1194.0
55.0,86,1502.0,13.654545454545454,2.1393741402295308,86,1576.0,0.07650901307165166,86,1576.0
60.0,80,1829.0,16.62727272727273,2.45289648634775,80,1911.0,0.11135678928580647,80,1911.0
65.0,81,2229.0,20.263636363636362,2.7132393806748683,81,2245.0,0.11083805476369953,81,2245.0
70.0,85,2648.0,24.072727272727274,2.6243530683205987,85,2651.0,0.09369380272233684,85,2651.0
75.0,82,2987.0,26.90990990990991,2.263777723820642,82,3036.0,0.08778380549325078,82,3036.0
80.0,81,3354.0,30.490909090909092,2.4666159028660353,81,3392.0,0.10756684181402959,81,3392.0
85.0,84,3768.0,34.25454545454546,2.6091999694777925,84,3771.0,0.1077234182861475,84,3771.0
90.0,86,4195.0,38.13636363636363,2.462110718039057,86,4198.0,0.09183825125449618,86,4198.0
95.0,82,4525.0,40.765765765765764,2.168129476736478,82,4588.0,0.07915762690225568,82,4588.0
100.0,79,4867.0,44.65137614678899,2.3519872915723496,79,4935.0,0.09467324544152002,79,4935.0
105.0,81,5270.0,48.34862385321101,2.601122848103947,81,5282.0,0.10189947862330738,81,5282.0
110.0,81,5627.0,50.693693693693696,2.327039923064423,81,5670.0,0.09891277466230215,81,5670.0
115.0,83,6023.0,55.25688073394495,2.2226169414183103,83,6044.0,0.09158252676453853,83,6044.0
120.0,86,6445.0,58.59090909090909,2.4622238142675905,86,6457.0,0.08069383728288364,86,6457.0
125.0,86,6803.0,62.41284403669725,1.903441060960838,86,6857.0,0.07050756334501712,86,6857.0
130.0,82,7158.0,65.6697247706422,2.1717718050902883,82,7220.0,0.09614440244376735,82,7220.0
135.0,84,7568.0,68.18018018018019,2.4946497309779483,84,7586.0,0.09423536966120528,84,7586.0
140.0,82,7919.0,70.70535714285714,2.125366858953568,82,7976.0,0.08466342157718623,82,7976.0
145.0,83,8301.0,74.78378378378379,2.0556585457906316,83,8345.0,0.07692771100215719,83,8345.0
150.0,88,8729.0,77.9375,2.3526255764518074,88,8754.0,0.08789754579207296,88,8754.0
155.0,90,9176.0,81.20353982300885,2.3531847280191873,90,9195.0,0.09395082421417188,90,9195.0
160.0,87,9521.0,85.00892857142857,2.014971140205414,87,9598.0,0.08274100792027352,87,9598.0
