step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.609902056777088,0,0.0,0.9162494555324251,0,0.0
10.0,0,0.0,0.0,12.653157269660722,0,0.0,0.9084399153647319,0,0.0
15.0,1,3.0,0.07317073170731707,9.587800615490478,1,3.0,0.673548602460139,1,3.0
20.0,14,47.0,0.8703703703703703,7.323088884040998,14,47.0,0.47441005652355756,14,47.0
25.0,26,151.0,2.287878787878788,5.607573673947091,26,151.0,0.34940803099875783,26,151.0
30.0,38,313.0,4.173333333333333,4.0669245522205655,38,313.0,0.2647506780384346,38,313.0
35.0,50,544.0,6.325581395348837,3.003263603307863,50,544.0,0.18691502998114262,50,544.0
40.0,65,842.0,8.770833333333334,2.221318490404753,65,842.0,0.12209293999868111,65,842.0
45.0,82,1218.0,11.6,1.7952328290265045,82,1218.0,0.08696235771054117,82,1218.0
50.0,93,1663.0,14.981981981981981,1.7369225391818732,93,1663.0,0.07653473136217356,93,1663.0
55.0,96,2136.0,19.071428571428573,1.5238487864720038,96,2137.0,0.05467169352888748,96,2137.0
60.0,99,2625.0,23.23008849557522,1.4883868151385506,99,2626.0,0.07038474374756823,99,2626.0
65.0,101,3126.0,27.42105263157895,1.2401783168108873,101,3127.0,0.05396207246692294,101,3127.0
70.0,104,3641.0,31.11965811965812,1.2972383077090106,104,3642.0,0.051049676852733,104,3642.0
75.0,107,4168.0,35.02521008403362,1.326715180220621,107,4169.0,0.055568472274538955,107,4169.0
80.0,109,4706.0,38.57377049180328,1.336958447613557,109,4707.0,0.0525280436443743,109,4707.0
85.0,111,5256.0,42.73170731707317,1.1684123774175994,111,5257.0,0.0457227678083293,111,5257.0
90.0,113,5818.0,46.91935483870968,1.071639049487524,113,5819.0,0.04020005409527215,113,5819.0
95.0,114,6388.0,51.516129032258064,1.023788049428086,114,6389.0,0.03190991869616239,114,6389.0
100.0,114,6958.0,55.664,1.1227235230611452,114,6959.0,0.03977991975322571,114,6959.0
105.0,114,7528.0,60.70967741935484,1.0658375841484369,114,7529.0,0.0329013469903396,114,7529.0
110.0,114,8098.0,64.784,1.1840913960015187,114,8099.0,0.04129594322868572,114,8099.0
115.0,114,8668.0,69.344,1.1651355505367067,114,8669.0,0.04140219154158928,114,8669.0
120.0,114,9238.0,75.10569105691057,0.98746761123077,114,9239.0,0.039980677758720926,114,9239.0
125.0,114,9808.0,79.09677419354838,1.0663943442744146,114,9809.0,0.0324914804468518,114,9809.0
130.0,114,10378.0,84.3739837398374,0.9428602615994186,114,10379.0,0.032083070010183005,114,10379.0
135.0,114,10948.0,88.29032258064517,0.9997670276363769,114,10949.0,0.039217343800820495,114,10949.0
140.0,114,11518.0,92.88709677419355,1.013033882033743,114,11519.0,0.04022712798686604,114,11519.0
145.0,114,12088.0,95.93650793650794,1.2284306909419924,114,12089.0,0.04767272118620812,114,12089.0
150.0,114,12658.0,99.66929133858268,1.3426797243263728,114,12659.0,0.040062159012120666,114,12659.0
155.0,114,13228.0,105.824,1.1866137948517905,114,13229.0,0.03269382887589051,114,13229.0
160.0,114,13798.0,111.2741935483871,1.0824837739615607,114,13799.0,0.04004622102112467,114,13799.0
165.0,114,14368.0,116.8130081300813,0.9979311966162066,114,14369.0,0.039836419344634735,114,14369.0
170.0,114,14938.0,121.44715447154472,0.9731007545160232,114,14939.0,0.03264462757932243,114,14939.0
175.0,114,15508.0,125.06451612903226,1.0751698933606821,114,15509.0,0.03248597480598033,114,15509.0
180.0,114,16078.0,129.66129032258064,1.0780248501436323,114,16079.0,0.04028841451490074,114,16079.0
185.0,114,16648.0,134.25806451612902,1.0708506722830646,114,16649.0,0.039522993696600985,114,16649.0
190.0,114,17218.0,137.744,1.205588617586475,114,17219.0,0.04807123689057513,114,17219.0
195.0,114,17788.0,143.4516129032258,1.1194255204858117,114,17789.0,0.04117581455351598,114,17789.0
200.0,114,18358.0,148.0483870967742,1.119563675430252,114,18359.0,0.03307239100496528,114,18359.0
205.0,114,18928.0,152.6451612903226,1.1152218109688479,114,18929.0,0.03252267985069387,114,18929.0
210.0,114,19498.0,157.24193548387098,1.115223276130722,114,19499.0,0.041362673738964385,114,19499.0
215.0,114,20068.0,161.83870967741936,1.082931349440668,114,20069.0,0.040777746742252874,114,20069.0
220.0,114,20638.0,165.104,1.168065490234924,114,20639.0,0.040688919004746756,114,20639.0
225.0,114,21208.0,172.4227642276423,0.9775144134542949,114,21209.0,0.04771034772318679,114,21209.0
230.0,114,21778.0,177.0569105691057,0.9217034532548618,114,21779.0,0.032553341883118155,114,21779.0
235.0,114,22348.0,178.784,1.1201271647777231,114,22349.0,0.032870309882103876,114,22349.0
240.0,114,22918.0,184.82258064516128,1.0176699490533427,114,22919.0,0.038144670145659414,114,22919.0
245.0,114,23488.0,187.904,1.1161063241437494,114,23489.0,0.04099462160726774,114,23489.0
250.0,114,24058.0,190.93650793650792,1.2018748075623413,114,24059.0,0.0466613718492852,114,24059.0
255.0,114,24628.0,195.46031746031747,1.1974740090297311,114,24629.0,0.0477038379998545,114,24629.0
260.0,114,25198.0,199.984126984127,1.2731345113095929,114,25199.0,0.03350399420889193,114,25199.0
265.0,114,25768.0,207.80645161290323,1.1229211978552207,114,25769.0,0.032408432690228924,114,25769.0
270.0,114,26338.0,212.40322580645162,1.0788750208428608,114,26339.0,0.03292695661315755,114,26339.0
275.0,114,26908.0,217.0,1.0365110922153997,114,26909.0,0.03172707496053963,114,26909.0
280.0,114,27478.0,219.824,1.1669971884843835,114,27479.0,0.04068714679513264,114,27479.0
285.0,114,28048.0,224.384,1.1700902069357713,114,28049.0,0.039974362928004215,114,28049.0
290.0,114,28618.0,228.944,1.1656305935094726,114,28619.0,0.032386515487204844,114,28619.0
295.0,114,29188.0,235.38709677419354,1.0953413502883576,114,29189.0,0.03267149158621873,114,29189.0
300.0,114,29758.0,239.98387096774192,1.084635866869394,114,29759.0,0.03152397713072674,114,29759.0
305.0,114,30328.0,246.5691056910569,0.9195627959007234,114,30329.0,0.03130463670435224,114,30329.0
310.0,114,30898.0,249.17741935483872,1.006915360126906,114,30899.0,0.047449619814515655,114,30899.0
315.0,114,31468.0,253.7741935483871,0.9885880568155064,114,31469.0,0.04734572684515962,114,31469.0
320.0,114,32038.0,254.26984126984127,1.1656385880434135,114,32039.0,0.04628289481991918,114,32039.0
325.0,114,32608.0,258.7936507936508,1.1934190337146713,114,32609.0,0.04008055681754021,114,32609.0
330.0,114,33178.0,263.3174603174603,1.203365998521319,114,33179.0,0.03291201050663501,114,33179.0
335.0,114,33748.0,272.16129032258067,1.0289197715125353,114,33749.0,0.032348610952471976,114,33749.0
340.0,114,34318.0,279.0081300813008,0.9337900014375893,114,34319.0,0.047765103695568405,114,34319.0
345.0,114,34888.0,281.35483870967744,1.0175829444302227,114,34889.0,0.04049640935421157,114,34889.0
350.0,114,35458.0,283.664,1.0703219123208692,114,35459.0,0.04016877893115868,114,35459.0
355.0,114,36028.0,285.93650793650795,1.170281899771361,114,36029.0,0.04061981268969497,114,36029.0
360.0,114,36598.0,295.14516129032256,1.0181659439010045,114,36599.0,0.040005591560925584,114,36599.0
365.0,114,37168.0,299.741935483871,0.9940693127981429,114,37169.0,0.031974364652144815,114,37169.0
370.0,114,37738.0,301.904,1.097818341237003,114,37739.0,0.040882606913347254,114,37739.0
375.0,114,38308.0,304.031746031746,1.1062543816128592,114,38309.0,0.040475589807232794,114,38309.0
380.0,114,38878.0,308.55555555555554,1.1936603252537827,114,38879.0,0.0469143533561691,114,38879.0
385.0,114,39448.0,315.584,1.0851286549741002,114,39449.0,0.04685980854758273,114,39449.0
390.0,114,40018.0,320.144,1.0909637423304102,114,40019.0,0.0393940800330733,114,40019.0
395.0,114,40588.0,324.704,1.0882881740045913,114,40589.0,0.048211821336469736,114,40589.0
400.0,114,41158.0,329.264,1.062394609860249,114,41159.0,0.03173123335524291,114,41159.0
405.0,114,41728.0,336.51612903225805,0.9904138386652604,114,41729.0,0.041128522597820565,114,41729.0
410.0,114,42298.0,338.384,1.1014054239088338,114,42299.0,0.03296041382995837,114,42299.0
415.0,114,42868.0,342.944,1.1290868199399522,114,42869.0,0.04090160859627788,114,42869.0
420.0,114,43438.0,347.504,1.1089030450831106,114,43439.0,0.0392189610294657,114,43439.0
425.0,114,44008.0,357.7886178861789,0.9610994391043791,114,44009.0,0.039919040044984706,114,44009.0
430.0,114,44578.0,359.5,1.0598834715298673,114,44579.0,0.04064125127737553,114,44579.0
435.0,114,45148.0,361.184,1.183733095345427,114,45149.0,0.04059783656399751,114,45149.0
440.0,114,45718.0,368.69354838709677,1.0782609985218583,114,45719.0,0.03931215364786861,114,45719.0
445.0,114,46288.0,373.2903225806452,1.0703809600330287,114,46289.0,0.040092630304474776,114,46289.0
450.0,114,46858.0,374.864,1.135715158467341,114,46859.0,0.04837040233612539,114,46859.0
455.0,114,47428.0,382.48387096774195,1.0504496662980214,114,47429.0,0.040422818880658816,114,47429.0
460.0,114,47998.0,387.0806451612903,1.0077208548076189,114,47999.0,0.03941034967996488,114,47999.0
465.0,114,48568.0,391.6774193548387,1.0496815845059206,114,48569.0,0.03252978596787032,114,48569.0
470.0,114,49138.0,393.104,1.1017086141570347,114,49139.0,0.03977236669714449,114,49139.0
475.0,114,49708.0,400.8709677419355,1.0720201918346481,114,49709.0,0.03175547695614778,114,49709.0
480.0,114,50278.0,402.224,1.1224882752407095,114,50279.0,0.040239258735355,114,50279.0
485.0,114,50848.0,406.784,1.1682935626049475,114,50849.0,0.04846067031485229,114,50849.0
490.0,114,51418.0,411.344,1.1628152089478256,114,51419.0,0.04741133895799543,114,51419.0
495.0,114,51988.0,419.258064516129,1.0483122629955588,114,51989.0,0.03249748246677917,114,51989.0
500.0,114,52558.0,420.464,1.1547471700985117,114,52559.0,0.032733411930768404,114,52559.0
505.0,114,53128.0,425.024,1.1570168961707672,114,53129.0,0.04032604866291432,114,53129.0
510.0,114,53698.0,433.0483870967742,1.0547919875026588,114,53699.0,0.03210085046118486,114,53699.0
515.0,114,54268.0,437.64516129032256,1.0297247501275837,114,54269.0,0.039697981038701056,114,54269.0
520.0,114,54838.0,442.241935483871,0.9972531466027214,114,54839.0,0.03958172969527689,114,54839.0
525.0,114,55408.0,443.264,1.0714930801029026,114,55409.0,0.03855318437625611,114,55409.0
530.0,114,55978.0,451.43548387096774,1.0449343878688189,114,55979.0,0.04807952968643405,114,55979.0
535.0,114,56548.0,456.03225806451616,1.0232258682988706,114,56549.0,0.03207877510017236,114,56549.0
540.0,114,57118.0,460.6290322580645,1.053930670717243,114,57119.0,0.03296209642494991,114,57119.0
545.0,114,57688.0,457.8412698412698,1.2505175729017712,114,57689.0,0.04052317209413749,114,57689.0
550.0,114,58258.0,469.8225806451613,1.0792668888769914,114,58259.0,0.04831475928425421,114,58259.0
555.0,114,58828.0,470.624,1.1601632096865229,114,58829.0,0.04835245060023372,114,58829.0
560.0,114,59398.0,479.01612903225805,1.0664660742132146,114,59399.0,0.048148864968051854,114,59399.0
565.0,114,59968.0,483.61290322580646,1.0415854379093483,114,59969.0,0.03217833494211674,114,59969.0
570.0,114,60538.0,488.2096774193548,1.0445803830100306,114,60539.0,0.03210330879247344,114,60539.0
575.0,114,61108.0,492.80645161290323,1.022454261772908,114,61109.0,0.03828160800517502,114,61109.0
580.0,114,61678.0,493.424,1.116922993001456,114,61679.0,0.0411054271430038,114,61679.0
585.0,114,62248.0,497.984,1.1346060542175231,114,62249.0,0.04800362913182204,114,62249.0
