step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.102158407712515,0,0.0,0.9305372136076064,0,0.0,1.0,0,0.0,0.9579806689982374,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.109126737323951,0,0.0,0.9595043262717119,0,0.0,0.6645843691110286,0,0.0,0.9692080306393984,0,0.0,1.0,0,0.0
15.0,2,3.0,0.23076923076923078,10.554377075038106,1,1.0,0.777086528244805,0,0.0,0.8952801941037987,1,2.0,0.6161240618489606,0,0.0,1.0,2,3.0
20.0,2,13.0,0.7222222222222222,10.330407956865562,1,6.0,0.7325312812796229,0,0.0,0.9306648332231274,1,7.0,0.5595821767610077,0,0.0,1.0,2,13.0
25.0,5,31.0,1.631578947368421,8.66132150290262,2,14.0,0.5555951262852173,0,0.0,0.9574589787825203,3,17.0,0.2182461913869756,0,0.0,0.9164413770350731,5,31.0
30.0,8,64.0,2.56,7.75143154857665,4,30.0,0.45956926222400685,0,0.0,0.7222854641492866,4,34.0,0.4034427677042027,0,0.0,0.849669395516371,8,64.0
35.0,10,112.0,3.8620689655172415,7.110891123704207,5,54.0,0.518941108225294,1,4.0,0.5428677951612425,4,54.0,0.28033148214210785,0,0.0,0.8625339986660692,10,112.0
40.0,14,172.0,5.212121212121212,6.553363600464734,6,80.0,0.4321362485477755,2,13.0,0.4982651137041619,6,79.0,0.21119760946536947,0,0.0,0.9712864117491439,14,172.0
45.0,17,253.0,6.023809523809524,6.5411793903012025,6,110.0,0.46905495409373044,3,28.0,0.5027593204071336,8,115.0,0.2364013337242662,0,0.0,1.0,17,253.0
50.0,21,351.0,8.162790697674419,4.818295629057386,7,144.0,0.38526905301280284,5,51.0,0.4346701673175291,9,156.0,0.08771709558811643,0,0.0,0.950616487856413,21,351.0
55.0,28,473.0,10.75,4.03606603089282,10,185.0,0.36033494745537276,7,81.0,0.3312924864113756,11,207.0,0.0025365517699734207,0,0.0,0.9593849550096674,28,473.0
60.0,31,625.0,13.58695652173913,3.3973890186959936,10,235.0,0.24497602827188175,9,123.0,0.30803373253927696,12,267.0,1.402102613057587e-06,0,0.0,0.9506789490442638,31,625.0
65.0,33,660.0,13.46938775510204,2.749672921001636,10,240.0,0.10017063356264225,11,173.0,0.17012350998559325,12,327.0,0.07617662771891974,0,0.0,0.9127218233387266,33,740.0
70.0,32,685.0,13.173076923076923,3.4931709115544254,7,203.0,0.23218636548140134,13,233.0,0.21287168380991126,12,389.0,0.17331266384755797,0,0.0,0.9408915269193598,32,825.0
75.0,30,766.0,13.927272727272728,4.1411942844148975,2,179.0,0.37463941784874166,14,303.0,0.11873237999846725,14,455.0,0.23156498621883623,0,0.0,0.9966018453256779,30,937.0
80.0,33,909.0,16.232142857142858,3.9563815665428996,4,181.0,0.33037505703390885,14,375.0,0.17618604931519133,15,526.0,0.1060574038598224,0,0.0,0.9504192374021763,33,1082.0
85.0,37,1085.0,18.70689655172414,3.1014369002456537,6,206.0,0.1710713913772141,16,451.0,0.14483372732653219,15,601.0,0.001374910167816578,0,0.0,0.9667224616177172,37,1258.0
90.0,46,1297.0,20.919354838709676,2.9429988495945443,12,254.0,0.2139658132766124,18,536.0,0.08524673156731305,16,680.0,0.034611411813692365,0,0.0,0.936840989213821,46,1470.0
95.0,46,1480.0,25.084745762711865,2.088833873574238,11,260.0,0.13148551471182207,18,626.0,0.04883045578902212,17,762.0,7.3961544311885216e-06,0,0.0,0.936050892526125,46,1648.0
100.0,42,1627.0,26.241935483870968,3.101059216557526,7,223.0,0.25597418390773424,18,716.0,0.13359946691967073,17,849.0,0.14443173723958164,0,0.0,0.9190429986345418,42,1788.0
105.0,40,1779.0,28.693548387096776,2.7483224733474625,4,247.0,0.14837161265061166,18,806.0,0.13182485098784544,18,938.0,0.1339520501444292,0,0.0,0.9562552908667419,40,1991.0
110.0,47,1998.0,30.73846153846154,2.595898667330635,10,285.0,0.1602140059907175,18,896.0,0.09183850588790739,19,1027.0,0.04945050507000908,0,0.0,0.9498400299626292,47,2208.0
115.0,47,2209.0,35.06349206349206,2.1783717641578164,10,294.0,0.12398984861989278,18,986.0,0.0,19,1122.0,0.0,0,0.0,0.9045458925765644,47,2402.0
120.0,46,2412.0,37.6875,2.593403488264167,9,263.0,0.18349345644932613,18,1076.0,0.048067567874550986,19,1219.0,0.11686446907940425,0,0.0,0.9045928396865444,46,2558.0
125.0,45,2630.0,38.6764705882353,3.16315244728387,8,271.0,0.303849769323572,18,1166.0,0.0473156751244884,19,1314.0,0.15948936124198834,0,0.0,1.0,45,2751.0
130.0,51,2872.0,42.865671641791046,2.0996385652950087,14,328.0,0.12940159432774373,18,1256.0,0.0,19,1407.0,0.07953822266426804,0,0.0,0.9311203732293908,51,2991.0
135.0,52,3112.0,45.10144927536232,1.9746875918202573,15,362.0,0.12160499598573565,18,1346.0,0.04856021995409243,19,1502.0,0.0,0,0.0,0.923413915660125,52,3210.0
140.0,51,3346.0,46.47222222222222,2.591295115498656,14,378.0,0.1517331593550761,18,1436.0,0.16204952700821706,19,1599.0,0.1118680887941318,0,0.0,0.9703412841859174,51,3413.0
145.0,52,3593.0,50.605633802816904,2.32359823561272,15,426.0,0.1366789723188561,18,1526.0,0.13236327977563347,19,1694.0,0.1664749229438159,0,0.0,1.0,52,3646.0
150.0,55,3863.0,52.2027027027027,2.272105520010758,18,511.0,0.10468294829366451,18,1616.0,0.09501990889718268,19,1787.0,0.09236699767535862,0,0.0,0.9143938773486532,55,3914.0
155.0,55,4121.0,55.689189189189186,2.0148788537621227,18,579.0,0.07939580207741416,18,1706.0,0.050262306858302144,19,1882.0,0.0,0,0.0,0.927901653621389,55,4167.0
160.0,55,4376.0,57.578947368421055,2.249990930965813,18,637.0,0.08464519726606416,18,1796.0,0.05176959974999153,19,1979.0,0.11312553734084684,0,0.0,0.9733537093306815,55,4412.0
165.0,57,4643.0,60.298701298701296,2.3099228766215267,20,710.0,0.10584585944183783,18,1886.0,0.0,19,2074.0,0.17399966130661726,0,0.0,0.9907113429933174,57,4670.0
170.0,56,4919.0,65.58666666666667,2.259120374884801,19,796.0,0.11366548593171608,18,1976.0,0.0,19,2167.0,0.16832646810724225,0,0.0,0.9730111100611035,56,4939.0
175.0,56,5199.0,69.32,2.533372705024484,19,888.0,0.1314320304482387,18,2066.0,0.0507337512516827,19,2262.0,0.1722538929809643,0,0.0,1.0,56,5216.0
180.0,58,5485.0,72.17105263157895,2.1729091718848452,21,989.0,0.06072466462462808,18,2156.0,0.051566187338868995,19,2357.0,0.1201053596314905,0,0.0,1.0,58,5502.0
