step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.042262252458583,0,0.0,0.8236078326202728,0,0.0,0.8428363566497841,0,0.0,0.9671654724447689,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.058764921329702,0,0.0,0.7911815116288481,0,0.0,0.6955921759210805,0,0.0,0.8207608191405324,0,0.0,1.0,0,0.0
15.0,1,1.0,0.03333333333333333,9.9054227658055,0,0.0,0.6696061336439317,0,0.0,0.7408402966925228,1,1.0,0.6574310017918492,0,0.0,0.9370283109616504,1,1.0
20.0,4,12.0,0.3076923076923077,7.238139798525076,1,4.0,0.4651213551260099,0,0.0,0.7220011485181536,3,10.0,0.4097795375422977,0,0.0,0.8970972294288461,4,14.0
25.0,8,46.0,0.9387755102040817,6.602252108618089,3,13.0,0.38411073776069915,0,2.0,0.7892389461726224,5,33.0,0.22287046028977017,0,0.0,0.8996860148247509,8,48.0
30.0,16,91.0,1.5423728813559323,5.5957506526957665,7,33.0,0.2604646556680392,0,2.0,0.720800933729454,9,72.0,0.13219519541545438,0,0.0,0.9109531389313122,16,107.0
35.0,20,151.0,2.3230769230769233,4.378061110133755,8,52.0,0.16160654725280513,0,2.0,0.5090778375946997,12,128.0,0.12472362544510127,0,0.0,0.9134379934674289,20,182.0
40.0,27,233.0,3.2816901408450705,4.054890984894311,7,77.0,0.12422025621519525,3,15.0,0.4752485581510166,17,201.0,0.11506614441019267,0,0.0,0.8955370273867059,27,293.0
45.0,29,339.0,4.581081081081081,4.330668355514293,7,95.0,0.11861688340073581,3,32.0,0.617610199409188,19,289.0,0.07735391288155834,0,0.0,0.9087948303994127,29,416.0
50.0,32,471.0,6.364864864864865,4.533835166008867,10,116.0,0.1369226970152747,3,47.0,0.6221798059093798,19,384.0,7.108798062399621e-06,0,0.0,0.9271995243550967,32,547.0
55.0,33,583.0,7.4743589743589745,3.9333451442270677,9,147.0,0.1126699841059693,5,65.0,0.43901113004895614,19,479.0,0.0,0,0.0,0.9153715403235534,33,691.0
