step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.0889689220114,0,0.0,0.7646846664759852,0,0.0,0.6888264369606624,0,0.0,0.770114532763094,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.299610510383797,0,0.0,0.7843734275170408,0,0.0,0.6989622454506184,0,0.0,0.7546387524388297,0,0.0,1.0,0,0.0
15.0,2,3.0,0.08823529411764706,8.052103617010241,1,1.0,0.5919616423172055,0,0.0,0.6313676171696846,1,2.0,0.4959261415319232,0,0.0,1.0,2,3.0
20.0,10,36.0,0.8,5.586165767384936,7,22.0,0.31450979279082764,0,0.0,0.6747694083982514,3,14.0,0.26589109865544325,0,0.0,0.804768757492789,10,36.0
25.0,16,90.0,1.6363636363636365,4.294794917584025,10,62.0,0.18425924603609958,0,0.0,0.5744395016064603,6,41.0,0.19030665867496493,0,0.0,0.7315955732862337,16,103.0
30.0,20,169.0,2.640625,3.998517170196549,11,103.0,0.1426974705256689,0,0.0,0.6431381732311322,9,82.0,0.22224630067763332,0,0.0,0.6595236520348763,20,185.0
35.0,26,284.0,4.0,3.993433492331952,14,155.0,0.09584654639984516,0,0.0,0.7055892870511857,12,137.0,0.21237609073488944,0,0.0,0.6681643867497159,26,292.0
40.0,32,432.0,5.6103896103896105,4.354644782674997,17,228.0,0.11448319716776328,0,0.0,0.6771917355794089,15,206.0,0.20561181784983085,0,0.0,0.6893406222983863,32,434.0
45.0,37,608.0,7.69620253164557,5.146646887043411,19,316.0,0.15385590173902977,0,0.0,0.6700474267473018,18,294.0,0.235337895086687,0,0.0,0.6914181064520913,37,610.0
50.0,38,798.0,9.851851851851851,5.495162930636112,19,411.0,0.18502975753856335,0,0.0,0.5739464820369649,19,389.0,0.20018795927127017,0,0.0,0.6863548682096362,38,800.0
55.0,38,988.0,12.50632911392405,5.693056425521506,19,506.0,0.17643889696222712,0,0.0,0.700170720459244,19,484.0,0.19292159373998977,0,0.0,0.7016694821820546,38,990.0
60.0,38,1178.0,14.91139240506329,5.485635538642496,19,601.0,0.16089371449385226,0,0.0,0.6707036267595081,19,579.0,0.20167148928057554,0,0.0,0.7125272802586293,38,1180.0
65.0,38,1368.0,17.766233766233768,5.293159622114954,19,696.0,0.13950736660185634,0,0.0,0.6540694005756396,19,674.0,0.17426681498707322,0,0.0,0.6735992867381009,38,1370.0
70.0,38,1558.0,20.5,5.16750239731314,19,791.0,0.13618357308202336,0,0.0,0.6358942932651971,19,769.0,0.18655108657926797,0,0.0,0.6705085797539506,38,1560.0
75.0,38,1748.0,22.7012987012987,5.215405661949085,19,886.0,0.1740597374866384,0,0.0,0.6610011804144502,19,864.0,0.16287846268949818,0,0.0,0.6791701432090036,38,1750.0
80.0,38,1938.0,25.5,5.322034144371993,19,981.0,0.1622496483365169,0,0.0,0.7385539628764685,19,959.0,0.09107020730320568,0,0.0,0.7111578215682958,38,1940.0
85.0,38,2128.0,28.0,5.244339792691792,19,1076.0,0.17006385519608336,0,0.0,0.7542981200566682,19,1054.0,0.155828282499217,0,0.0,0.6675977208463891,38,2130.0
90.0,38,2318.0,31.324324324324323,5.132618095667972,19,1171.0,0.1681194973074307,0,0.0,0.7365366144126412,19,1149.0,0.18638012761579878,0,0.0,0.6961888586511308,38,2320.0
95.0,38,2508.0,33.891891891891895,5.2053959693282845,19,1266.0,0.1786260446324444,0,0.0,0.7406559015203652,19,1244.0,0.1618853639260073,0,0.0,0.6363548216127616,38,2510.0
100.0,38,2698.0,35.5,4.980082484346755,19,1361.0,0.1610083043699235,0,0.0,0.6754731285658888,19,1339.0,0.17292080803090729,0,0.0,0.6503843316966611,38,2700.0
105.0,38,2888.0,38.0,5.21308563780474,19,1456.0,0.1510649255679623,0,0.0,0.7393612482769544,19,1434.0,0.163528078568754,0,0.0,0.6857533005814415,38,2890.0
