step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.662085991379932,0,0.0,0.8442455219606609,0,0.0,0.7617115623493302,0,0.0,0.9680452848715825,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.923623951617532,0,0.0,0.8160119851020725,0,0.0,0.7338363022356248,0,0.0,0.7985048072666524,0,0.0,1.0,0,0.0
15.0,1,1.0,0.030303030303030304,8.906416543113542,1,1.0,0.5697625924540325,0,0.0,0.6952681332114931,0,0.0,0.6345704145521942,0,0.0,0.9262315699463611,1,1.0
20.0,6,20.0,0.4878048780487805,8.050662304511155,3,11.0,0.48025135070288627,0,0.0,0.8540909900713514,3,9.0,0.35363699063372656,0,0.0,0.8559418737373817,6,20.0
25.0,12,68.0,1.3333333333333333,6.951149042425478,7,39.0,0.34983893251939335,0,0.0,0.7916278709016845,5,29.0,0.19814625110797904,0,0.0,0.8536546987123871,12,68.0
30.0,22,159.0,2.6065573770491803,5.9317469161446645,10,83.0,0.31454537887500705,2,6.0,0.5755004713245491,10,70.0,0.13897289239353686,0,0.0,0.822372022493198,22,159.0
35.0,29,290.0,4.202898550724638,4.208571998293342,13,142.0,0.1934318496614543,4,23.0,0.39346788964667295,12,125.0,0.05851748577396251,0,0.0,0.8788991440641254,29,290.0
40.0,42,474.0,6.2368421052631575,3.4232640510481054,19,224.0,0.10317130607380604,7,54.0,0.29165880676832256,16,196.0,0.00543243594164881,0,0.0,0.8285897549985155,42,474.0
45.0,50,633.0,8.012658227848101,3.220488612291719,22,304.0,0.0819298404320732,9,97.0,0.2885518390056606,19,285.0,0.00037445356288273854,0,0.0,0.8174611670011257,50,686.0
50.0,49,759.0,9.37037037037037,3.52428375365571,21,360.0,0.08592778800781115,9,142.0,0.30737072251047687,19,382.0,0.08275159351217513,0,0.0,0.7598300610491546,49,884.0
55.0,47,909.0,10.951807228915662,4.042523924375998,19,413.0,0.12393004068606732,9,187.0,0.35626260353801087,19,477.0,0.19352524737498022,0,0.0,0.7995186297475283,47,1077.0
60.0,47,1062.0,12.494117647058824,4.447998175239757,19,436.0,0.11265120567165693,9,232.0,0.29998378567257017,19,570.0,0.18868674190886117,0,0.0,0.9202416160322929,47,1238.0
