step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.953811281594296,0,0.0,0.6467978624748659,0,0.0,0.9323181736023335,0,0.0,0.9452015062479006,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.657688378536088,0,0.0,0.7771877677059397,0,0.0,0.7691777374007011,0,0.0,0.73158054622468,0,0.0,1.0,0,0.0
15.0,2,4.0,0.11428571428571428,9.056785813693802,0,0.0,0.6250892650298108,0,0.0,0.7898534117669237,2,4.0,0.5089902209522856,0,0.0,0.9667872981342565,2,4.0
20.0,7,31.0,0.6739130434782609,7.697365927877062,3,12.0,0.48702027760210065,0,0.0,0.7571108405514061,4,19.0,0.31314901223609576,0,0.0,0.944038439227128,7,31.0
25.0,12,65.0,1.1818181818181819,6.049066503157212,5,29.0,0.30895631774530846,0,0.0,0.8059783234273259,7,50.0,0.14238541225935547,0,0.0,0.9010193069486726,12,79.0
30.0,17,118.0,1.9344262295081966,5.0061511368484535,6,43.0,0.1967278020400067,1,1.0,0.5098116852820662,10,97.0,0.21166420639115238,0,0.0,0.9190370394798015,17,141.0
35.0,21,182.0,2.676470588235294,4.140477758137653,4,63.0,0.14970611659915964,4,15.0,0.3919586838611162,13,156.0,0.16007676563287473,0,0.0,0.8908870439414901,21,234.0
40.0,25,279.0,3.8219178082191783,4.218701149892296,4,75.0,0.13913746235048416,4,37.0,0.5349094915393073,17,232.0,0.04444812665961691,0,0.0,0.9049107048402769,25,344.0
45.0,30,421.0,5.613333333333333,4.467017912979219,7,91.0,0.15498025321812595,4,57.0,0.5169822428196049,19,326.0,0.00014381816453904717,0,0.0,0.8864672059293771,30,474.0
50.0,32,545.0,7.171052631578948,3.6617349298509576,7,109.0,0.14510359099805137,6,84.0,0.3545615098726265,19,421.0,3.2600143889479313e-06,0,0.0,0.8920086261536351,32,614.0
55.0,36,671.0,8.828947368421053,3.6402879290035592,8,117.0,0.1668705977393546,9,124.0,0.2886521416409024,19,518.0,0.0914090447340431,0,0.0,0.8650068416797863,36,759.0
60.0,41,820.0,10.379746835443038,3.4531841657275963,11,159.0,0.13620904357997926,11,177.0,0.2617782491063425,19,613.0,0.12642197072255026,0,0.0,0.8772408471653369,41,949.0
65.0,38,974.0,11.878048780487806,3.6868489230878674,8,190.0,0.12482393544385353,11,234.0,0.30789884408898766,19,706.0,0.04423954663840716,0,0.0,0.9014379714889034,38,1130.0
70.0,40,1141.0,13.423529411764706,3.832290751670269,8,216.0,0.1308662060037043,13,293.0,0.25508192166025095,19,801.0,0.0,0,0.0,0.9317552906985647,40,1310.0
75.0,43,1306.0,15.011494252873563,3.1580064952044498,9,229.0,0.11806874239287724,15,362.0,0.20136614816143103,19,896.0,0.0,0,0.0,0.8132944948634742,43,1487.0
80.0,46,1479.0,17.4,3.3183437388998622,10,221.0,0.13224354179978787,17,445.0,0.23529252326232164,19,993.0,0.11259156696701371,0,0.0,0.8604986091342006,46,1659.0
85.0,49,1660.0,18.863636363636363,3.248180368371396,13,271.0,0.10933071443357369,17,530.0,0.21328348802640798,19,1088.0,0.11608197034173631,0,0.0,0.8558612582060406,49,1889.0
90.0,48,1834.0,20.153846153846153,3.0670432425958913,11,327.0,0.09457827181893824,18,619.0,0.18968186345129112,19,1181.0,0.036285763600756395,0,0.0,0.8640806703243061,48,2127.0
95.0,52,2052.0,21.829787234042552,3.0006104543188226,15,391.0,0.061818457962134886,18,709.0,0.17259102248953606,19,1276.0,0.0,0,0.0,0.875801646423357,52,2376.0
100.0,57,2317.0,24.135416666666668,2.6865965785346617,20,481.0,0.030117419511490898,18,799.0,0.1784827354012456,19,1371.0,0.0,0,0.0,0.7984678019467338,57,2651.0
105.0,60,2559.0,27.516129032258064,2.5124015700558675,23,552.0,0.019944821284234315,18,889.0,0.17274916135432897,19,1466.0,0.0,0,0.0,0.7087432651544878,60,2907.0
110.0,62,2786.0,30.282608695652176,2.7216972460047426,25,597.0,0.03808154462325187,18,979.0,0.15443638718443292,19,1563.0,0.08119760624536945,0,0.0,0.8002449333348899,62,3139.0
115.0,62,3039.0,32.329787234042556,3.1936434280575288,25,623.0,0.05807612449591905,18,1069.0,0.18727281858585657,19,1658.0,0.18365259496728248,0,0.0,0.7535676103335776,62,3350.0
120.0,58,3274.0,34.463157894736845,3.8372607477127705,21,674.0,0.12369271889149926,18,1159.0,0.2130141191817956,19,1751.0,0.1840654020234595,0,0.0,0.8717212630302174,58,3584.0
125.0,56,3532.0,37.57446808510638,3.9395768619429132,19,715.0,0.16494867619702935,18,1249.0,0.18861888517209544,19,1846.0,0.19337111790731296,0,0.0,0.8438958705729384,56,3810.0
130.0,56,3812.0,41.43478260869565,4.007473789860451,19,723.0,0.18325845056548842,18,1339.0,0.1572479738818318,19,1941.0,0.1781942235068497,0,0.0,0.8227369426781627,56,4003.0
135.0,56,4092.0,44.0,3.909885476264698,19,777.0,0.17682481954654838,18,1429.0,0.15999907662290405,19,2036.0,0.15623309294758433,0,0.0,0.8283260097276152,56,4242.0
140.0,56,4372.0,45.07216494845361,4.154251188272217,19,826.0,0.17454562050916492,18,1519.0,0.17514818909492494,19,2131.0,0.18772453551132143,0,0.0,0.8265389519906396,56,4476.0
145.0,56,4652.0,49.48936170212766,4.0959577131510265,19,908.0,0.16997231808459878,18,1609.0,0.1665363158259009,19,2226.0,0.17750021942198596,0,0.0,0.9101988773406757,56,4743.0
150.0,56,4932.0,51.915789473684214,4.177323907533726,19,1003.0,0.18616075156872808,18,1699.0,0.18832125950132098,19,2321.0,0.1791470496430429,0,0.0,0.9476509756444249,56,5023.0
155.0,56,5212.0,54.863157894736844,4.100936880848444,19,1098.0,0.16890630048856223,18,1789.0,0.18431889432035972,19,2416.0,0.17661731710253753,0,0.0,0.8747298391152656,56,5303.0
160.0,56,5492.0,57.810526315789474,4.060241022986656,19,1193.0,0.14490782023409865,18,1879.0,0.19460535833737494,19,2511.0,0.19618493880993879,0,0.0,0.878587653363874,56,5583.0
165.0,56,5772.0,60.757894736842104,4.164453167331783,19,1288.0,0.15745261435173155,18,1969.0,0.20413451768416493,19,2606.0,0.17460379835049106,0,0.0,0.8972737881710238,56,5863.0
170.0,56,6052.0,65.0752688172043,3.7605548220754517,19,1383.0,0.13221171442980473,18,2059.0,0.17413756154197746,19,2701.0,0.14911653533664068,0,0.0,0.7733703732631673,56,6143.0
175.0,59,6341.0,66.05208333333333,3.841771477745388,22,1487.0,0.11996854461364583,18,2149.0,0.2102574341479833,19,2796.0,0.07652492882712786,0,0.0,0.8069688933703633,59,6432.0
180.0,58,6617.0,70.3936170212766,3.5346457330798318,21,1590.0,0.08539745258005073,18,2239.0,0.1718138368504504,19,2891.0,0.037247178382603593,0,0.0,0.820140206624,58,6720.0
185.0,56,6892.0,74.10752688172043,3.5815641578913935,19,1679.0,0.1214927361693555,18,2329.0,0.17286405178713662,19,2988.0,0.08999845783332189,0,0.0,0.8216843832921822,56,6996.0
190.0,56,7172.0,74.70833333333333,3.938236354829795,19,1767.0,0.10982570621074317,18,2419.0,0.20369816646760974,19,3083.0,0.19084461475978265,0,0.0,0.7694935742087294,56,7269.0
195.0,56,7452.0,79.27659574468085,3.9202418385464086,19,1859.0,0.13893661058276974,18,2509.0,0.18910915073880316,19,3176.0,0.18665687228382172,0,0.0,0.7739706729636878,56,7544.0
