step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.093996942547347,0,0.0,0.7616249196213615,0,0.0,0.7304472898732065,0,0.0,0.7570081873793176,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,10.355384202644126,0,0.0,0.7978089996016661,0,0.0,0.7466541648781235,0,0.0,0.7099236268188959,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,9.602049861053708,0,0.0,0.659838290782206,0,0.0,0.7835152094026937,0,0.0,0.6483220953450337,0,0.0,1.0,0,0.0
20.0,3,9.0,0.21428571428571427,8.111756111846947,1,2.0,0.6087344621115293,0,0.0,0.7181632853355517,2,7.0,0.2954128620771061,0,0.0,0.8424150012923526,3,9.0
25.0,6,26.0,0.5098039215686274,6.7042091014578045,1,3.0,0.4372665071436035,0,0.0,0.6792143893911755,5,25.0,0.1945518250617098,0,0.0,0.849176673906477,6,28.0
30.0,12,74.0,1.2333333333333334,5.176338934402966,3,13.0,0.3209904553912046,1,2.0,0.45126209279268886,8,61.0,0.1963877576984722,0,0.0,0.8039063009896122,12,76.0
35.0,21,141.0,2.0142857142857142,4.143303280882364,5,26.0,0.18464275027657057,5,21.0,0.39679316253675895,11,110.0,0.1613688759820561,0,0.0,0.7505865987633266,21,157.0
40.0,26,246.0,3.28,4.225201729581913,6,37.0,0.1383637455698627,5,48.0,0.47647207717950235,15,176.0,0.08496898620244875,0,0.0,0.6966132327204906,26,261.0
45.0,31,380.0,4.75,4.138240863106514,8,76.0,0.12371691943752205,5,73.0,0.47064825377847647,18,259.0,0.0007157329347637675,0,0.0,0.7976620050369642,31,408.0
50.0,40,563.0,6.783132530120482,3.3425755688077645,15,138.0,0.058853395027367514,6,100.0,0.3452108888925343,19,354.0,1.7022684893970453e-05,0,0.0,0.8748196355692766,40,592.0
55.0,47,765.0,9.329268292682928,3.1532952039765703,20,218.0,0.04739913279319996,8,139.0,0.28624101781087574,19,449.0,3.815432790554741e-07,0,0.0,0.886983100990518,47,806.0
60.0,47,967.0,11.511904761904763,3.5306892171793476,20,292.0,0.0568390562493888,8,181.0,0.4615357042228702,19,544.0,0.0,0,0.0,0.855167518319857,47,1017.0
65.0,46,1105.0,13.313253012048193,3.0074072624806263,19,365.0,0.055926293028652305,8,221.0,0.29560261872695,19,639.0,4.074234031654755e-07,0,0.0,0.8176498661980743,46,1225.0
70.0,47,1203.0,14.493975903614459,3.227855934829615,17,400.0,0.08240312361468553,11,270.0,0.2560262549396148,19,736.0,0.10913600235761788,0,0.0,0.7792079763007979,47,1406.0
75.0,44,1305.0,15.535714285714286,3.290333265656066,14,457.0,0.08399384445952954,11,325.0,0.25511599842004845,19,831.0,0.11186828086141544,0,0.0,0.7696519867809557,44,1613.0
80.0,40,1372.0,16.141176470588235,3.682316410327079,10,482.0,0.10704919674371816,11,382.0,0.3154198247729981,19,924.0,0.06221825091922047,0,0.0,0.8658595646457636,40,1788.0
85.0,42,1516.0,18.047619047619047,3.4975376616290106,11,493.0,0.1291115882552707,12,440.0,0.22883223165442643,19,1019.0,0.0,0,0.0,0.7781381176000568,42,1952.0
90.0,45,1683.0,19.344827586206897,3.041638778474948,11,507.0,0.13264804997942595,15,511.0,0.16940100119368928,19,1114.0,0.0,0,0.0,0.7799548646906826,45,2132.0
95.0,46,1849.0,21.75294117647059,3.203495509101264,10,443.0,0.12134498321500453,17,595.0,0.17902790597829168,19,1211.0,0.12055572626675963,0,0.0,0.7997921118651766,46,2249.0
100.0,46,2023.0,22.730337078651687,3.2714201444591042,10,482.0,0.1261398569347057,17,680.0,0.20346092145331843,19,1306.0,0.14024161260386458,0,0.0,0.8644478831671009,46,2468.0
105.0,48,2204.0,24.21978021978022,3.0374820134567537,11,535.0,0.11772084847028798,18,769.0,0.20183182536378205,19,1399.0,0.10821571729130577,0,0.0,0.7377745838259023,48,2703.0
110.0,51,2415.0,26.25,2.830461534528317,14,592.0,0.07691989417257124,18,859.0,0.17586170461530531,19,1494.0,0.0,0,0.0,0.754038341584956,51,2945.0
115.0,55,2678.0,28.795698924731184,2.3582645863716367,18,672.0,0.04154492436880259,18,949.0,0.1761491457023636,19,1589.0,0.0,0,0.0,0.6357889737858319,55,3210.0
120.0,62,2975.0,31.648936170212767,2.1648023116137116,25,784.0,0.018107207657908988,18,1039.0,0.18299385374987553,19,1684.0,0.0,0,0.0,0.6316060969505523,62,3507.0
125.0,69,3306.0,34.8,2.093852978082679,32,930.0,0.003160251032072803,18,1129.0,0.20744645657489336,19,1779.0,0.0,0,0.0,0.6262478427509841,69,3838.0
130.0,71,3577.0,36.5,2.3492755851992917,34,1034.0,0.008885552554153547,18,1219.0,0.21524151936804184,19,1874.0,0.0,0,0.0,0.6533151371594683,71,4127.0
135.0,67,3797.0,38.744897959183675,2.803083388452378,30,1073.0,0.03734550495163999,18,1309.0,0.18695964384721303,19,1971.0,0.11196339763139837,0,0.0,0.691846655628865,67,4353.0
140.0,62,4007.0,40.88775510204081,3.311407170873032,25,1028.0,0.061100654142919805,18,1399.0,0.18146763877989536,19,2066.0,0.19706907392052506,0,0.0,0.6665188812606244,62,4493.0
145.0,58,4228.0,43.142857142857146,3.885118388482247,21,1024.0,0.12466223453706106,18,1489.0,0.18202400008914205,19,2159.0,0.19308645206356148,0,0.0,0.6364455288449357,58,4672.0
150.0,56,4473.0,46.11340206185567,4.313522194049188,19,963.0,0.17957747096055907,18,1579.0,0.19820139695392747,19,2254.0,0.1833715526834345,0,0.0,0.6327113229581095,56,4796.0
