step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.138168516615409,0,0.0,0.9744848812599178,0,0.0,0.9267819976103226,0,0.0,0.9770045184963919,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.068843948549821,0,0.0,0.9748087041579084,0,0.0,0.9263778721039589,0,0.0,0.8793792105698256,0,0.0,1.0,0,0.0
15.0,1,2.0,0.10526315789473684,11.391547704415231,0,0.0,0.8529286976384591,0,0.0,0.890007379755464,1,2.0,0.5797169068567933,0,0.0,0.9778531136348285,1,2.0
20.0,4,14.0,0.56,9.653639937695594,1,4.0,0.723794760744493,0,0.0,0.8660829248882358,3,10.0,0.07860722545237217,0,0.0,0.9776178001955573,4,14.0
25.0,6,42.0,1.2727272727272727,8.530935646666032,2,14.0,0.5439567377154114,0,0.0,0.8110259428853751,4,28.0,0.2718236054965901,0,0.0,0.8584836914854225,6,42.0
30.0,10,84.0,2.048780487804878,7.572311880211415,4,32.0,0.4759310492677502,2,4.0,0.5196324574611282,4,48.0,0.40056552898933256,0,0.0,0.7679486122579965,10,84.0
35.0,17,156.0,3.183673469387755,6.669271321337084,8,67.0,0.37578843447987564,4,20.0,0.5174978781957541,5,69.0,0.31760377663627914,0,0.0,0.7716913171143249,17,156.0
40.0,21,202.0,3.543859649122807,4.992072692830459,9,88.0,0.1884487237079395,5,45.0,0.4788269423206046,7,101.0,0.2551800369964005,0,0.0,0.8326041909909029,21,234.0
45.0,24,268.0,4.32258064516129,4.146256264201148,9,100.0,0.15326624775408335,7,75.0,0.30656253481460943,8,142.0,0.17998173152439667,0,0.0,0.9746286806587449,24,317.0
50.0,29,341.0,5.08955223880597,4.1261909991800785,8,140.0,0.1538001826406498,9,118.0,0.29753780213661696,12,194.0,0.2378313155889205,0,0.0,0.7931922564492558,29,452.0
55.0,31,453.0,6.4714285714285715,4.404970290573643,7,163.0,0.2123680927241365,9,165.0,0.37549754770702615,15,260.0,0.07340437470273904,0,0.0,0.759067343719351,31,588.0
60.0,33,576.0,8.112676056338028,3.5419368765564903,6,165.0,0.1834774353988603,10,212.0,0.22465100113023734,17,342.0,0.0010880983985876531,0,0.0,0.7292619142644443,33,719.0
65.0,39,723.0,9.904109589041095,3.4155536356061496,7,154.0,0.1019695413333583,13,270.0,0.20444781198778517,19,438.0,0.09001615392154755,0,0.0,0.7830467742839303,39,862.0
70.0,39,881.0,11.905405405405405,3.559842411536026,7,178.0,0.13364614437354436,13,335.0,0.2538350667862193,19,533.0,0.12327666088031636,0,0.0,0.8325526480310248,39,1046.0
75.0,37,1044.0,13.558441558441558,4.006623135545401,5,191.0,0.2162724151852529,13,402.0,0.23414802279428418,19,626.0,0.03854760467687985,0,0.0,0.898623386769776,37,1219.0
80.0,39,1208.0,15.487179487179487,3.6869890783062202,5,188.0,0.23636655703109435,15,474.0,0.1730405777337365,19,721.0,0.0,0,0.0,0.8427801750909782,39,1383.0
85.0,42,1391.0,17.3875,3.6365592561879483,6,164.0,0.18917187876307487,17,559.0,0.19439338752855234,19,818.0,0.12023125410696117,0,0.0,0.8509553893920064,42,1541.0
90.0,44,1570.0,19.625,3.570528873408496,8,171.0,0.20111267879463146,17,644.0,0.18441892693363993,19,913.0,0.16438213577209843,0,0.0,0.9523073643309229,44,1728.0
95.0,46,1756.0,21.95,2.9105379699313785,9,208.0,0.09745723810571293,18,732.0,0.08959041656739955,19,1006.0,0.0906042548709908,0,0.0,0.8020450888753824,46,1946.0
100.0,45,1943.0,24.2875,2.741726749719922,8,222.0,0.1464621571841015,18,822.0,0.050507894700411594,19,1101.0,0.0,0,0.0,0.8069730362347359,45,2145.0
105.0,46,2151.0,25.91566265060241,2.6795665689299257,9,217.0,0.0994890234944674,18,912.0,0.09699376767489964,19,1198.0,0.1257828288972457,0,0.0,0.825395857781472,46,2327.0
110.0,49,2375.0,27.298850574712645,2.7885940694317544,12,252.0,0.07991113994552658,18,1002.0,0.1735345423107418,19,1293.0,0.16183452620641087,0,0.0,0.8777070898358669,49,2547.0
115.0,54,2632.0,30.25287356321839,2.5850641518316078,17,333.0,0.054052484132372056,18,1092.0,0.2132569854773949,19,1386.0,0.08828275796645474,0,0.0,0.9183048361358377,54,2811.0
120.0,60,2917.0,33.91860465116279,2.4128591166552935,23,436.0,0.047029921677622155,18,1182.0,0.17180938474383844,19,1481.0,0.0,0,0.0,0.8895720805153482,60,3099.0
125.0,62,3196.0,36.31818181818182,2.2903206574519612,25,533.0,0.04253895038346817,18,1272.0,0.1414614920967348,19,1576.0,0.0,0,0.0,0.8323098361084138,62,3381.0
130.0,61,3461.0,39.32954545454545,2.6159659495085963,24,599.0,0.0518305606497903,18,1362.0,0.20800773562434002,19,1673.0,0.08654978140694618,0,0.0,0.925459719555664,61,3634.0
