step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.277890392357403,0,0.0,0.879020661293314,0,0.0,0.9979244681574495,0,0.0,0.8221382389166741,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.661580387931812,0,0.0,0.8521570862905751,0,0.0,0.8399425737859709,0,0.0,0.825786514819886,0,0.0,1.0,0,0.0
15.0,2,2.0,0.08695652173913043,10.505997443383258,1,1.0,0.7191823809134972,0,0.0,0.9274633617750627,1,1.0,0.6999066927591778,0,0.0,0.9258210267868587,2,2.0
20.0,5,17.0,0.5862068965517241,8.916159682787022,3,9.0,0.5768506857205076,0,0.0,0.9791921026977247,2,8.0,0.4246893752357469,0,0.0,0.967613457750154,5,17.0
25.0,7,34.0,0.918918918918919,7.38933739782909,2,15.0,0.4679848606821231,0,0.0,0.9047457695077936,5,29.0,0.17044459370474152,0,0.0,0.9670271873446905,7,44.0
30.0,10,73.0,1.6222222222222222,7.012708706745613,2,15.0,0.4630490603453701,0,0.0,0.5684742956702588,8,65.0,0.3106371033178283,0,0.0,0.9864364742322425,10,80.0
35.0,14,120.0,2.3076923076923075,5.732158707630438,1,12.0,0.3135789632496742,3,8.0,0.5822800305099962,10,112.0,0.3016413230859165,0,0.0,1.0,14,132.0
40.0,18,199.0,3.3728813559322033,5.584336190717031,3,14.0,0.28633342973790876,3,25.0,0.6321659693944265,12,166.0,0.15610840583799454,0,0.0,0.8941714243700661,18,205.0
45.0,23,288.0,4.721311475409836,4.733712888479921,6,31.0,0.17680407041777485,3,40.0,0.6567857876669752,14,234.0,0.010889910260390049,0,0.0,0.9300688087097477,23,305.0
50.0,27,395.0,6.076923076923077,4.062699178757281,6,49.0,0.15387413415955298,4,57.0,0.3574888189158528,17,318.0,0.0859855963747716,0,0.0,0.9308001143256095,27,424.0
55.0,30,507.0,7.3478260869565215,4.075400548839123,5,66.0,0.14660279139672167,6,85.0,0.3623814496275529,19,409.0,0.12026351294265117,0,0.0,0.8925513928785028,30,560.0
60.0,31,635.0,8.819444444444445,4.346191504563718,6,78.0,0.17872085274509508,6,117.0,0.45046054550848225,19,502.0,0.041700725348420245,0,0.0,0.8294365332285,31,697.0
65.0,30,758.0,10.106666666666667,4.3221477065968275,5,85.0,0.1656747629357185,6,147.0,0.4629977669776291,19,597.0,0.0,0,0.0,0.9455844052362002,30,829.0
70.0,35,894.0,11.763157894736842,3.858709851951186,7,92.0,0.1622093189657298,9,185.0,0.2856343877078458,19,694.0,0.1253080583138266,0,0.0,0.899713317306406,35,971.0
75.0,35,1032.0,13.578947368421053,3.565159644406536,6,96.0,0.14032216674390688,10,234.0,0.2573167756964883,19,789.0,0.14982010575451551,0,0.0,0.9545608950504993,35,1119.0
80.0,35,1180.0,15.128205128205128,3.761987433374604,6,98.0,0.12348408846113046,10,286.0,0.3507818933287384,19,882.0,0.08057039233478894,0,0.0,0.8784401208205543,35,1266.0
85.0,34,1322.0,16.320987654320987,3.5959587969860585,5,108.0,0.17159616940512554,10,336.0,0.2739529065873422,19,977.0,0.0,0,0.0,0.8452902289781219,34,1421.0
90.0,38,1481.0,17.63095238095238,3.640555593524164,6,107.0,0.136141018425436,13,396.0,0.27216546076899156,19,1074.0,0.12530440886974856,0,0.0,0.7306699678115398,38,1577.0
95.0,37,1639.0,19.28235294117647,3.5689275993102925,5,107.0,0.12729029634736339,13,461.0,0.24133370422752828,19,1169.0,0.15945345691552856,0,0.0,0.7258283655708997,37,1737.0
100.0,40,1809.0,21.535714285714285,3.2486024361989725,8,111.0,0.11887784932844747,13,528.0,0.22211018379963132,19,1262.0,0.0772033760983122,0,0.0,0.6855705407699573,40,1901.0
105.0,39,1961.0,22.54022988505747,3.2686098237321017,6,126.0,0.11572272210753433,14,596.0,0.17662050553243555,19,1357.0,0.0,0,0.0,0.7344972633493896,39,2079.0
110.0,42,2142.0,23.8,3.3038918527128796,7,131.0,0.1320931022870358,16,675.0,0.17106345986403737,19,1454.0,0.12206465743239846,0,0.0,0.7251650012471265,42,2260.0
115.0,41,2315.0,25.16304347826087,3.5011412684515477,6,132.0,0.12628439390546659,16,755.0,0.23070857494162378,19,1549.0,0.1590469092087187,0,0.0,0.6294217222760468,41,2436.0
120.0,42,2488.0,27.043478260869566,3.4121320198147687,6,144.0,0.10456060357687319,17,839.0,0.23304021047705703,19,1642.0,0.09042462490816625,0,0.0,0.666123168936568,42,2625.0
125.0,45,2682.0,29.8,3.151674503727219,8,172.0,0.09413756100669775,18,928.0,0.1432040293686211,19,1737.0,0.0,0,0.0,0.7967934919313141,45,2837.0
130.0,46,2881.0,31.65934065934066,3.499731964508938,9,196.0,0.11243378017962816,18,1018.0,0.14880592179287253,19,1834.0,0.1146139118594453,0,0.0,0.7593734713038969,46,3048.0
135.0,48,3108.0,34.92134831460674,3.246902675397452,11,236.0,0.09501576112374038,18,1108.0,0.13297929793909827,19,1929.0,0.16738482810539368,0,0.0,0.7637076469680549,48,3273.0
140.0,53,3364.0,38.666666666666664,2.5708760297926214,16,307.0,0.056780063442315745,18,1198.0,0.048576918263118996,19,2022.0,0.09076996902049633,0,0.0,0.7581103847852284,53,3527.0
