step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,10.899472195328928,0,0.0,0.8644962447722943,0,0.0,0.9253065289482256,0,0.0,0.7029698146317495,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.809184096578674,0,0.0,0.8953775352430762,0,0.0,0.9168235691216311,0,0.0,0.9459711215446145,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,10.822213289966017,0,0.0,0.81704732536236,0,0.0,0.8460709914733187,0,0.0,0.6181146939416403,0,0.0,0.9731665542148863,0,0.0
20.0,6,17.0,0.5,8.233327377520178,2,6.0,0.5223398582689728,0,0.0,0.8625582143718731,4,12.0,0.3774256147369682,0,0.0,0.9210818104921532,6,18.0
25.0,12,60.0,1.5,7.414246783971085,5,24.0,0.4369061035304671,0,0.0,0.8431540828782312,7,37.0,0.17777604823108376,0,0.0,0.9224369652985435,12,61.0
30.0,13,92.0,2.0,6.479114846769117,2,32.0,0.5436333715202122,2,4.0,0.5768259570625666,9,76.0,0.0439574043825784,0,0.0,0.8935750612341817,13,112.0
35.0,18,152.0,2.814814814814815,5.803484961999143,2,19.0,0.4506302464371263,4,18.0,0.40930522472991393,12,132.0,0.19959088242543413,0,0.0,0.8353471105973135,18,169.0
40.0,22,245.0,4.298245614035087,5.0264562480045,1,18.0,0.3577348928688699,6,46.0,0.255824895797519,15,198.0,0.1334947454505001,0,0.0,0.8446062118653715,22,262.0
45.0,28,370.0,6.166666666666667,4.779439501836276,3,19.0,0.2008816185026878,7,83.0,0.36861699049304614,18,281.0,0.0815948826023457,0,0.0,0.8144007085705773,28,383.0
50.0,31,506.0,8.576271186440678,4.187215534240115,5,30.0,0.2655260303430887,7,118.0,0.2841191078261173,19,375.0,1.3191540610518345e-05,0,0.0,0.8309900230176446,31,523.0
55.0,32,649.0,10.301587301587302,4.553804361343545,4,40.0,0.33012242544785203,9,161.0,0.2605683784128911,19,472.0,0.1231093018858184,0,0.0,0.8559319709315204,32,673.0
60.0,33,786.0,11.558823529411764,4.440088100244717,4,48.0,0.30139473803070593,10,211.0,0.2872803250594351,19,567.0,0.1265115785808336,0,0.0,0.8783235239428829,33,826.0
65.0,33,933.0,13.32857142857143,4.664785070891625,4,49.0,0.27668193087213977,10,263.0,0.3762514369669751,19,660.0,0.04868911318587907,0,0.0,0.9030159209735262,33,972.0
70.0,36,1087.0,15.309859154929578,3.8284198978432933,6,65.0,0.23693472541019114,11,315.0,0.18004241085859918,19,755.0,0.0,0,0.0,0.90257008816983,36,1135.0
75.0,39,1248.0,16.864864864864863,3.9219804071606337,7,74.0,0.19932334589459022,13,375.0,0.21636676741618294,19,852.0,0.11473013412225684,0,0.0,0.8876972987050432,39,1301.0
80.0,40,1404.0,18.233766233766232,4.0694491880675265,8,83.0,0.20271859784689536,13,440.0,0.25164144087374835,19,947.0,0.15947098922791608,0,0.0,0.8938076698724666,40,1470.0
85.0,37,1557.0,19.70886075949367,3.8632885917746904,5,73.0,0.1756173426855772,13,507.0,0.24309354356419832,19,1040.0,0.04378518537409115,0,0.0,0.8949997626985594,37,1620.0
90.0,40,1720.0,20.975609756097562,3.356511599907628,6,90.0,0.14274137598676298,15,578.0,0.15668825929416902,19,1135.0,0.0,0,0.0,0.9527317368618409,40,1803.0
95.0,42,1899.0,23.444444444444443,3.089037228934913,6,95.0,0.12888476889277362,17,661.0,0.09260377157830725,19,1232.0,0.11420128767316085,0,0.0,0.8451776933337135,42,1988.0
100.0,41,2082.0,26.354430379746834,2.7598390614830643,5,112.0,0.12173104778125005,17,746.0,0.05555555555555555,19,1327.0,0.12143480380156585,0,0.0,0.8542357439327631,41,2185.0
105.0,46,2274.0,28.074074074074073,2.178731457868937,9,147.0,0.0882916962503882,18,834.0,0.11670630188392538,19,1420.0,0.042294693527539444,0,0.0,0.7968326457090316,46,2401.0
110.0,48,2475.0,29.464285714285715,2.4082013907965787,11,182.0,0.07332331368918688,18,924.0,0.19810873786527378,19,1515.0,0.0,0,0.0,0.7140870150413786,48,2621.0
115.0,48,2682.0,30.134831460674157,2.793948307188416,11,207.0,0.07972022534094801,18,1014.0,0.2059345463915915,19,1612.0,0.0848700231508302,0,0.0,0.9490961213413394,48,2833.0
120.0,50,2910.0,33.83720930232558,2.641368145262565,13,254.0,0.06861852797501117,18,1104.0,0.20653188292629598,19,1707.0,0.15778511602659548,0,0.0,0.886123711348201,50,3065.0
